year,site,lump,n_obs,dens_weighted,sd_w,dens_averaged,sd_ave,se_w,se_ave
2016,Destruction Island,shelled_gastropod,84,0.03961038961038961,2.134530852402542,0.039285714285714285,2.1888353067327837,0.2328964096274586,0.23882151135463967
2016,Destruction Island,shelled_mollusk,12,0,0,0,0,0,0
2016,Destruction Island,small_anemone,24,0,0,0,0,0,0
2016,Destruction Island,sponge,12,0.004166666666666667,0.08164965809277262,0.004166666666666667,0.1,0.02357022603955159,0.02886751345948129
2016,Destruction Island,tunicate,12,0.0825,0.4955132019768326,0.07708333333333334,0.6304760106459245,0.14304234027416884,0.18200274723201296
2016,Neah Bay,bivalve,120,0.0020833333333333333,0.3322900339562815,0.0020833333333333333,0.34706562125129226,0.030333791205335497,0.031682611615646186
2016,Neah Bay,blood_star,30,0.06333333333333334,0.8465616732800196,0.06333333333333334,1.036822067666386,0.15456030825826172,0.18929694486000911
2016,Neah Bay,brood_sea_star,30,0.005,0.18257418583505539,0.005,0.223606797749979,0.03333333333333333,0.040824829046386304
2016,Neah Bay,Cal_cuc,30,0,0,0,0,0,0
2016,Neah Bay,chiton,60,8.333333333333333e-4,0.14433756729740646,8.333333333333333e-4,0.15811388300841897,0.018633899812498248,0.020412414523193152
2016,Neah Bay,crabs,180,0.0019444444444444446,0.4031128874149275,0.0019444444444444446,0.41479973906622913,0.03004626062886658,0.030917347120042113
2016,Neah Bay,green_urchin,30,0.0016666666666666666,0.12909944487358058,0.0016666666666666666,0.15811388300841897,0.023570226039551587,0.028867513459481287
2016,Neah Bay,hermit_crabs,30,0.0016666666666666666,0.12909944487358058,0.0016666666666666666,0.15811388300841897,0.023570226039551587,0.028867513459481287
2016,Neah Bay,kelp_crab,60,8.333333333333333e-4,0.14433756729740646,8.333333333333333e-4,0.15811388300841897,0.018633899812498248,0.020412414523193152
2016,Neah Bay,large_anemone,210,0.002857142857142857,0.7054211845550484,0.002857142857142857,0.722841614740048,0.04867868642919256,0.04988081031915218
2016,Neah Bay,large_barnacle,30,0,0,0,0,0,0
2016,Neah Bay,large_nudibranch,120,0.005416666666666666,1.0810874155219825,0.005416666666666666,1.1291589790636214,0.09868932735272508,0.1030776406404415
2016,Neah Bay,large_sea_star,120,4.1666666666666664e-4,0.15138251770487463,4.1666666666666664e-4,0.15811388300841897,0.01381926995981417,0.014433756729740644
2016,Neah Bay,large_seastar,60,0.005,0.408248290463863,0.005,0.447213595499958,0.05270462766947299,0.05773502691896258
2016,Neah Bay,leather_star,30,0.003333333333333333,0.18257418583505539,0.003333333333333333,0.223606797749979,0.03333333333333333,0.040824829046386304
2016,Neah Bay,med_nudibranch,180,8.333333333333334e-4,0.26614532371118854,8.333333333333334e-4,0.2738612787525831,0.019837301190396804,0.020412414523193152
2016,Neah Bay,med_sea_star,60,0,0,0,0,0,0
2016,Neah Bay,med_seastar,30,0,0,0,0,0,0
2016,Neah Bay,mobile_invert,30,0,0,0,0,0,0
2016,Neah Bay,no_org,30,0,0,0,0,0,0
2016,Neah Bay,octopus,30,0,0,0,0,0,0
2016,Neah Bay,orange_cucumber,30,0.043333333333333335,1.4605934866804429,0.043333333333333335,1.7888543819998317,0.26666666666666666,0.3265986323710904
2016,Neah Bay,P_ochraceous,30,0,0,0,0,0,0
2016,Neah Bay,purple_urchin,30,0.011666666666666667,0.4654746681256314,0.011666666666666667,0.570087712549569,0.08498365855987974,0.10408329997330665
2016,Neah Bay,red_urchin,30,0.023333333333333334,0.8944271909999157,0.023333333333333334,1.0954451150103321,0.1632993161855452,0.19999999999999998
2016,Neah Bay,sea_cucumber,30,0.049999999999999996,1.1761519176251567,0.049999999999999996,1.4404860290887933,0.21473497877875208,0.26299556396765833
2016,Neah Bay,sea_star_YOY,30,0,0,0,0,0,0
2016,Neah Bay,shelled_gastropod,210,0.009285714285714286,1.2411592123801807,0.009285714285714286,1.2718097341976906,0.08564812261240452,0.08776320956061802
2016,Neah Bay,shelled_mollusk,30,0,0,0,0,0,0
2016,Neah Bay,small_anemone,60,0.022500000000000003,2.6653642652865797,0.0225,2.9197602641312863,0.3440970470343763,0.376939429263288
2016,Neah Bay,sponge,30,0,0,0,0,0,0
2016,Neah Bay,tunicate,30,0.008333333333333333,0.2886751345948129,0.008333333333333333,0.3535533905932738,0.052704627669472995,0.06454972243679029
2016,Tatoosh Island,bivalve,108,0.011111111111111112,1.4044571905188141,0.011111111111111112,1.4669076936938403,0.13514395616855715,0.14115325863841197
2016,Tatoosh Island,blood_star,27,0.13518518518518519,1.3190905958272918,0.13518518518518519,1.6155494421403513,0.2538591035287969,0.3109126351029605
2016,Tatoosh Island,brood_sea_star,27,0.031481481481481485,0.6363961030678928,0.03148148148148148,0.7794228634059949,0.12247448713915891,0.15000000000000002
2016,Tatoosh Island,Cal_cuc,27,0.001851851851851852,0.12247448713915891,0.001851851851851852,0.15000000000000002,0.023570226039551584,0.02886751345948129
2016,Tatoosh Island,chiton,54,0.011111111111111112,0.504975246918104,0.011111111111111112,0.5531726674375732,0.06871842709362769,0.0752772652709081
2016,Tatoosh Island,crabs,162,0.0012345679012345679,0.29154759474226505,0.0012345679012345679,0.30000000000000004,0.02290614236454256,0.023570226039551587
2016,Tatoosh Island,green_urchin,27,0.3592592592592593,4.695742752749559,0.3592592592592593,5.751086853804244,0.903696114115064,1.1067971810589328
2016,Tatoosh Island,hermit_crabs,27,0,0,0,0,0,0
2016,Tatoosh Island,kelp_crab,54,0,0,0,0,0,0
2016,Tatoosh Island,large_anemone,189,0.015343915343915344,1.9086270308410553,0.015343915343915344,1.9557607215607946,0.13883218797250715,0.1422606594884729
2016,Tatoosh Island,large_barnacle,27,0.12407407407407407,1.3019216566291536,0.12407407407407407,1.5945218719101975,0.25055493963954845,0.30686587732536613
2016,Tatoosh Island,large_nudibranch,108,0.005092592592592593,0.5285593627966493,0.005092592592592593,0.552062249454468,0.05086064839889042,0.05312221472199457
2016,Tatoosh Island,large_sea_star,108,0.001388888888888889,0.3211308144666282,0.001388888888888889,0.33541019662496846,0.030900827029565262,0.03227486121839514
2016,Tatoosh Island,large_seastar,54,0.007407407407407408,0.4330127018922193,0.007407407407407408,0.4743416490252569,0.05892556509887895,0.06454972243679027
2016,Tatoosh Island,leather_star,27,0.08518518518518518,0.8031189202104505,0.08518518518518518,0.9836157786453001,0.15456030825826172,0.18929694486000911
2016,Tatoosh Island,med_nudibranch,162,0,0,0,0,0,0
2016,Tatoosh Island,med_sea_star,54,0,0,0,0,0,0
2016,Tatoosh Island,med_seastar,27,0,0,0,0,0,0
2016,Tatoosh Island,mobile_invert,27,0,0,0,0,0,0
2016,Tatoosh Island,no_org,27,0,0,0,0,0,0
2016,Tatoosh Island,octopus,27,0,0,0,0,0,0
2016,Tatoosh Island,orange_cucumber,27,0.020370370370370372,0.5744562646538028,0.02037037037037037,0.7035623639735145,0.11055415967851331,0.13540064007726602
2016,Tatoosh Island,P_ochraceous,27,0.012962962962962963,0.3464101615137755,0.012962962962962963,0.42426406871192857,0.06666666666666668,0.08164965809277261
2016,Tatoosh Island,purple_urchin,27,0.5166666666666667,7.455870170543476,0.5166666666666667,9.131538753134654,1.4348828833353924,1.7573654524125975
2016,Tatoosh Island,red_urchin,27,0.14074074074074075,2.2616365755797285,0.14074074074074075,2.7699277968929086,0.43525216190668653,0.5330728530573159
2016,Tatoosh Island,sea_cucumber,27,0.005555555555555556,0.3674234614174767,0.005555555555555555,0.45000000000000007,0.07071067811865475,0.08660254037844388
2016,Tatoosh Island,sea_star_YOY,27,0,0,0,0,0,0
2016,Tatoosh Island,shelled_gastropod,189,0.02776999688764395,6.02046135736387,0.03544973544973545,8.342077079480866,0.43792412521708757,0.6067968201567812
2016,Tatoosh Island,shelled_mollusk,27,0.005555555555555556,0.3674234614174767,0.005555555555555555,0.45000000000000007,0.07071067811865475,0.08660254037844388
2016,Tatoosh Island,small_anemone,54,0.013888888888888888,1.2564831873129063,0.013888888888888888,1.3764083696345355,0.17098570440569325,0.1873054546278173
2016,Tatoosh Island,sponge,27,0.003703703703703704,0.12247448713915891,0.003703703703703704,0.15000000000000002,0.023570226039551584,0.02886751345948129
2016,Tatoosh Island,tunicate,27,0.005555555555555556,0.21213203435596428,0.005555555555555556,0.2598076211353316,0.040824829046386304,0.05
2017,Cape Alava,bivalve,84,0.01130952380952381,0.8832940242825903,0.01130952380952381,0.9225705196007313,0.09637527921850314,0.10066069619059742
2017,Cape Alava,blood_star,21,0.052976190476190475,0.3717217821615157,0.05238095238095238,0.45825756949558405,0.0811163430580491,0.10000000000000002
2017,Cape Alava,brood_sea_star,21,0.019047619047619046,0.2857738033247041,0.019047619047619046,0.35,0.06236095644623235,0.07637626158259733
2017,Cape Alava,Cal_cuc,21,0.0023809523809523807,0.10801234497346436,0.0023809523809523807,0.13228756555322954,0.02357022603955159,0.02886751345948129
2017,Cape Alava,chiton,42,0.009863945578231292,0.3636782984478243,0.008928571428571428,0.39796356617157813,0.05611677975901274,0.06140711142313514
2017,Cape Alava,crabs,126,0.005555555555555556,0.5085382100797453,0.005555555555555556,0.5232815011174815,0.04530418452861137,0.046617621286151933
2017,Cape Alava,green_urchin,21,0.0047619047619047615,0.1527525231651947,0.0047619047619047615,0.18708286933869708,0.03333333333333334,0.040824829046386304
2017,Cape Alava,hermit_crabs,21,0.0023809523809523807,0.10801234497346436,0.0023809523809523807,0.13228756555322954,0.02357022603955159,0.02886751345948129
2017,Cape Alava,kelp_crab,42,0,0,0,0,0,0
2017,Cape Alava,large_anemone,147,0.005102040816326531,0.6363961030678927,0.005102040816326531,0.6521119535785247,0.05248906591678239,0.05378528742004771
2017,Cape Alava,large_barnacle,21,0.19523809523809524,2.8821288428289713,0.19523809523809524,3.529872518944558,0.6289320754704403,0.7702813338860895
2017,Cape Alava,large_nudibranch,84,0.0017857142857142857,0.28321075779944055,0.0017857142857142857,0.29580398915498085,0.030900827029565273,0.032274861218395144
2017,Cape Alava,large_sea_star,84,0.002380952380952381,0.4005204946899305,0.0023809523809523807,0.41833001326703784,0.04370036867375631,0.04564354645876385
2017,Cape Alava,large_seastar,42,0,0,0,0,0,0
2017,Cape Alava,leather_star,21,0.056190476190476193,0.5307463298664125,0.05476190476190476,0.6680194607943694,0.1158183443539446,0.14577379737113252
2017,Cape Alava,med_nudibranch,126,3.968253968253968e-4,0.12856040517117928,3.968253968253968e-4,0.13228756555322954,0.01145307118227128,0.011785113019775794
2017,Cape Alava,med_sea_star,42,0,0,0,0,0,0
2017,Cape Alava,med_seastar,21,0.051904761904761905,0.9458329662260667,0.05714285714285714,1.2196310917650468,0.2063976744055029,0.26614532371118854
2017,Cape Alava,mobile_invert,21,0,0,0,0,0,0
2017,Cape Alava,no_org,21,0,0,0,0,0,0
2017,Cape Alava,octopus,21,0,0,0,0,0,0
2017,Cape Alava,orange_cucumber,21,0.19404761904761905,1.597067625368444,0.19285714285714287,1.955441126702617,0.3485087277721081,0.426712237149737
2017,Cape Alava,P_ochraceous,21,0.009523809523809523,0.2645751311064591,0.009523809523809523,0.32403703492039304,0.05773502691896258,0.07071067811865477
2017,Cape Alava,purple_urchin,21,0.009523809523809523,0.241522945769824,0.009523809523809523,0.29580398915498085,0.052704627669472995,0.06454972243679029
2017,Cape Alava,red_urchin,21,0,0,0,0,0,0
2017,Cape Alava,sea_cucumber,21,0.0047619047619047615,0.1527525231651947,0.0047619047619047615,0.18708286933869708,0.03333333333333334,0.040824829046386304
2017,Cape Alava,sea_star_YOY,21,0.01904761904761905,0.37416573867739417,0.01904761904761905,0.45825756949558405,0.08164965809277261,0.10000000000000002
2017,Cape Alava,shelled_gastropod,147,0.03367733457019171,3.7137904458549,0.03282312925170068,3.8099048544550294,0.30630827337545524,0.314235656186639
2017,Cape Alava,shelled_mollusk,21,0,0,0,0,0,0
2017,Cape Alava,small_anemone,42,0,0,0,0,0,0
2017,Cape Alava,sponge,21,0,0,0,0,0,0
2017,Cape Alava,tunicate,21,0.1630952380952381,0.6510824320570578,0.1595238095238095,0.8154753215150046,0.14207783469321003,0.17795130420052188
2017,Cape Johnson,bivalve,120,0.0016666666666666666,0.29580398915498085,0.0016666666666666666,0.30895719032666236,0.027003086243366087,0.028203803740888312
2017,Cape Johnson,blood_star,30,0.042916666666666665,0.756568459118759,0.043333333333333335,0.9486832980505138,0.1381298704520898,0.17320508075688773
2017,Cape Johnson,brood_sea_star,30,0.016666666666666666,0.5916079783099616,0.016666666666666666,0.724568837309472,0.10801234497346433,0.13228756555322954
2017,Cape Johnson,Cal_cuc,30,0,0,0,0,0,0
2017,Cape Johnson,chiton,60,0.010476190476190476,0.5720234998264858,0.009583333333333333,0.6051859218455102,0.07384791628224202,0.07812916655556149
2017,Cape Johnson,crabs,180,8.333333333333334e-4,0.2608745973749755,8.333333333333334e-4,0.26843774609657967,0.019444444444444445,0.02000816826662603
2017,Cape Johnson,green_urchin,30,0,0,0,0,0,0
2017,Cape Johnson,hermit_crabs,30,0,0,0,0,0,0
2017,Cape Johnson,kelp_crab,60,0,0,0,0,0,0
2017,Cape Johnson,large_anemone,210,0.004047619047619048,0.6473388749701497,0.004047619047619048,0.6633249580710799,0.04467062628403267,0.04577377082170635
2017,Cape Johnson,large_barnacle,30,0.024999999999999998,1.1761519176251567,0.025,1.4404860290887933,0.21473497877875208,0.26299556396765833
2017,Cape Johnson,large_nudibranch,120,0.00375,0.5419870847169701,0.00375,0.5660870475947541,0.049476425362658,0.051676440913191235
2017,Cape Johnson,large_sea_star,120,0,0,0,0,0,0
2017,Cape Johnson,large_seastar,60,0,0,0,0,0,0
2017,Cape Johnson,leather_star,30,0.011666666666666667,0.408248290463863,0.011666666666666667,0.5,0.07453559924999299,0.09128709291752768
2017,Cape Johnson,med_nudibranch,180,5.555555555555556e-4,0.2173067468400883,5.555555555555556e-4,0.223606797749979,0.016197088596792503,0.016666666666666666
2017,Cape Johnson,med_sea_star,60,0,0,0,0,0,0
2017,Cape Johnson,med_seastar,30,0,0,0,0,0,0
2017,Cape Johnson,mobile_invert,30,0,0,0,0,0,0
2017,Cape Johnson,no_org,30,0,0,0,0,0,0
2017,Cape Johnson,octopus,30,0,0,0,0,0,0
2017,Cape Johnson,orange_cucumber,30,0.13958333333333334,1.8078244291597196,0.13833333333333334,2.213594362117866,0.33006207328655957,0.4041451884327381
2017,Cape Johnson,P_ochraceous,30,0.003333333333333333,0.12909944487358058,0.003333333333333333,0.15811388300841897,0.023570226039551587,0.028867513459481287
2017,Cape Johnson,purple_urchin,30,0,0,0,0,0,0
2017,Cape Johnson,red_urchin,30,0,0,0,0,0,0
2017,Cape Johnson,sea_cucumber,30,0.0016666666666666666,0.12909944487358058,0.0016666666666666666,0.15811388300841897,0.023570226039551587,0.028867513459481287
2017,Cape Johnson,sea_star_YOY,30,0.03,0.695221787153807,0.03,0.85146931829632,0.12692955176439846,0.15545631755148023
2017,Cape Johnson,shelled_gastropod,210,0.03380952380952381,5.833401360147563,0.03380952380952381,5.977457653551383,0.4025429372458678,0.4124837659143171
2017,Cape Johnson,shelled_mollusk,30,0,0,0,0,0,0
2017,Cape Johnson,small_anemone,60,0.003333333333333333,0.3535533905932738,0.003333333333333333,0.3872983346207417,0.045643546458763846,0.05
2017,Cape Johnson,sponge,30,0.0016666666666666666,0.12909944487358058,0.0016666666666666666,0.15811388300841897,0.023570226039551587,0.028867513459481287
2017,Cape Johnson,tunicate,30,0.3641666666666667,6.477927266237764,0.36333333333333334,7.9348913036033455,1.1827022965320657,1.448706319445042
2017,Destruction Island,bivalve,72,0.053617216117216114,3.420774232991334,0.04895833333333333,3.7587624897757843,0.4031421095093972,0.4429744075650147
2017,Destruction Island,blood_star,18,0.25472222222222224,0.8822131261775694,0.25972222222222224,1.1374313166077326,0.20793962799064755,0.2680951323690902
2017,Destruction Island,brood_sea_star,18,0,0,0,0,0,0
2017,Destruction Island,Cal_cuc,18,0.002777777777777778,0.1,0.002777777777777778,0.12247448713915893,0.023570226039551587,0.028867513459481298
2017,Destruction Island,chiton,36,0.025396825396825397,0.4904183969649106,0.024999999999999998,0.5531726674375732,0.08173639949415176,0.09219544457292887
2017,Destruction Island,crabs,108,0.0045077972709551654,0.5063926520058719,0.003472222222222222,0.44383025372054924,0.04872765565853977,0.0427075860766765
2017,Destruction Island,green_urchin,18,0.03333333333333333,0.5916079783099616,0.03333333333333333,0.7245688373094719,0.13944333775567927,0.1707825127659933
2017,Destruction Island,hermit_crabs,18,0,0,0,0,0,0
2017,Destruction Island,kelp_crab,36,0,0,0,0,0,0
2017,Destruction Island,large_anemone,126,0.011417748917748917,1.418126663929168,0.010912698412698414,1.4452508432794635,0.12633676446361092,0.12875317841661602
2017,Destruction Island,large_barnacle,18,0.03611111111111111,0.33166247903553997,0.03611111111111111,0.406201920231798,0.07817359599705716,0.09574271077563382
2017,Destruction Island,large_nudibranch,72,0.01014957264957265,0.5592815552011041,0.009722222222222222,0.5838742081211423,0.06591196337920986,0.06881023532039755
2017,Destruction Island,large_sea_star,72,0.007158119658119659,0.37682494797998495,0.005208333333333333,0.34195294732143805,0.044409246006152564,0.04029954131628585
2017,Destruction Island,large_seastar,36,0.002777777777777778,0.14142135623730953,0.002777777777777778,0.15491933384829668,0.023570226039551587,0.025819888974716113
2017,Destruction Island,leather_star,18,0.22583333333333333,0.7667463726683029,0.23333333333333334,1.0246950765959597,0.1807238531879816,0.24152294576982397
2017,Destruction Island,med_nudibranch,108,0.003240740740740741,0.35237290853109965,0.003240740740740741,0.3625887315338056,0.033907098932593624,0.03489011695936127
2017,Destruction Island,med_sea_star,36,0,0,0,0,0,0
2017,Destruction Island,med_seastar,18,0.005555555555555556,0.2,0.005555555555555556,0.24494897427831785,0.047140452079103175,0.057735026918962595
2017,Destruction Island,mobile_invert,18,0,0,0,0,0,0
2017,Destruction Island,no_org,18,0,0,0,0,0,0
2017,Destruction Island,octopus,18,0,0,0,0,0,0
2017,Destruction Island,orange_cucumber,18,0.27555555555555555,1.96162560138269,0.275,2.5404231930920487,0.4623595882956132,0.5987834889729899
2017,Destruction Island,P_ochraceous,18,0.13375,0.8913122348537575,0.1388888888888889,1.1683321445547923,0.21008430847320955,0.2753785273643051
2017,Destruction Island,purple_urchin,18,0.034722222222222224,0.37583240945932267,0.03611111111111111,0.5049752469181039,0.08858454843945542,0.11902380714238085
2017,Destruction Island,red_urchin,18,0.05,0.7810249675906653,0.05,0.9565563234854495,0.18408935028645435,0.2254624876411447
2017,Destruction Island,sea_cucumber,18,0.036111111111111115,0.6708203932499369,0.03611111111111111,0.8215838362577492,0.15811388300841897,0.19364916731037088
2017,Destruction Island,sea_star_YOY,18,0.09166666666666667,0.7549834435270749,0.09166666666666666,0.9246621004453464,0.17795130420052185,0.21794494717703367
2017,Destruction Island,shelled_gastropod,126,0.26169741701861376,23.67227933534954,0.4145053014618232,44.27463841121704,2.1088942580211127,3.944298282335131
2017,Destruction Island,shelled_mollusk,18,0.008333333333333333,0.3,0.008333333333333333,0.36742346141747667,0.07071067811865475,0.08660254037844387
2017,Destruction Island,small_anemone,36,0,0,0,0,0,0
2017,Destruction Island,sponge,18,0,0,0,0,0,0
2017,Destruction Island,tunicate,18,0.28444444444444444,1.6093787621315252,0.2972222222222222,2.0639767440550294,0.37933421206693774,0.48648398397754755
2017,Neah Bay,bivalve,72,0.005395299145299145,0.39459176717449834,0.004861111111111111,0.402830891656446,0.046503085728245186,0.04747407586028273
2017,Neah Bay,blood_star,18,0.16583333333333333,0.678638342565464,0.16527777777777777,0.8440971508067067,0.1599565913337463,0.1989556064385554
2017,Neah Bay,brood_sea_star,18,0.02777777777777778,0.3872983346207417,0.02777777777777778,0.4743416490252569,0.09128709291752769,0.1118033988749895
2017,Neah Bay,Cal_cuc,18,0.005555555555555556,0.14142135623730953,0.005555555555555556,0.17320508075688776,0.03333333333333334,0.04082482904638631
2017,Neah Bay,chiton,36,0.019047619047619046,0.45096268907613135,0.018055555555555557,0.4868264577855234,0.07516044817935523,0.0811377429642539
2017,Neah Bay,crabs,108,0.01154274575327207,0.7795409892969115,0.010185185185185186,0.8183555965183724,0.07501136666915317,0.07874630399045318
2017,Neah Bay,green_urchin,18,0.005555555555555556,0.14142135623730953,0.005555555555555556,0.17320508075688776,0.03333333333333334,0.04082482904638631
2017,Neah Bay,hermit_crabs,18,0.005555555555555556,0.14142135623730953,0.005555555555555556,0.17320508075688776,0.03333333333333334,0.04082482904638631
2017,Neah Bay,kelp_crab,36,0.005555555555555556,0.21213203435596428,0.005555555555555556,0.232379000772445,0.03535533905932738,0.03872983346207417
2017,Neah Bay,large_anemone,126,0.008585858585858586,0.7113776397941219,0.007738095238095238,0.6830080526611674,0.06337455716003544,0.06084719346347005
2017,Neah Bay,large_barnacle,18,0.002777777777777778,0.1,0.002777777777777778,0.12247448713915893,0.023570226039551587,0.028867513459481298
2017,Neah Bay,large_nudibranch,72,0.001388888888888889,0.16583123951777,0.001388888888888889,0.17320508075688776,0.019543398999264293,0.020412414523193156
2017,Neah Bay,large_sea_star,72,0.002777777777777778,0.23452078799117151,0.002777777777777778,0.24494897427831785,0.02763853991962834,0.028867513459481298
2017,Neah Bay,large_seastar,36,0,0,0,0,0,0
2017,Neah Bay,leather_star,18,0.011111111111111112,0.17320508075688776,0.011111111111111112,0.21213203435596428,0.04082482904638631,0.05000000000000001
2017,Neah Bay,med_nudibranch,108,0.006895711500974659,0.5623723821581389,0.006481481481481481,0.5682791360507513,0.054114307703968766,0.05468268536229154
2017,Neah Bay,med_sea_star,36,0.008333333333333333,0.3082207001484488,0.008333333333333333,0.33763886032268264,0.05137011669140814,0.056273143387113776
2017,Neah Bay,med_seastar,18,0,0,0,0,0,0
2017,Neah Bay,mobile_invert,18,0,0,0,0,0,0
2017,Neah Bay,no_org,18,0,0,0,0,0,0
2017,Neah Bay,octopus,18,0,0,0,0,0,0
2017,Neah Bay,orange_cucumber,18,0.08680555555555555,0.42683427697409676,0.08611111111111111,0.5303300858899106,0.10060580389708029,0.125
2017,Neah Bay,P_ochraceous,18,0,0,0,0,0,0
2017,Neah Bay,purple_urchin,18,0.16930555555555554,1.1949110845581774,0.1625,1.4773286702694155,0.2816432436020198,0.34820970692960296
2017,Neah Bay,red_urchin,18,0.1125,1.16619037896906,0.1125,1.42828568570857,0.2748737083745107,0.33665016461206926
2017,Neah Bay,sea_cucumber,18,0.06111111111111111,0.5431390245600107,0.06388888888888888,0.6928203230275509,0.12801909579781012,0.16329931618554522
2017,Neah Bay,sea_star_YOY,18,0.005555555555555556,0.14142135623730953,0.005555555555555556,0.17320508075688776,0.03333333333333334,0.04082482904638631
2017,Neah Bay,shelled_gastropod,126,0.019681284898676203,0.8579387830358705,0.018055555555555557,0.8595056718835543,0.07643126154633358,0.07657085109945716
2017,Neah Bay,shelled_mollusk,18,0,0,0,0,0,0
2017,Neah Bay,small_anemone,36,0,0,0,0,0,0
2017,Neah Bay,sponge,18,0,0,0,0,0,0
2017,Neah Bay,tunicate,18,0.011111111111111112,0.17320508075688776,0.011111111111111112,0.21213203435596428,0.04082482904638631,0.05000000000000001
2017,Tatoosh Island,bivalve,72,0.030082417582417583,1.314248616661923,0.026041666666666668,1.3566754150562992,0.15488568483444753,0.1598857309758972
2017,Tatoosh Island,blood_star,18,0.11736111111111111,0.7522715600100804,0.12638888888888888,1.05,0.17731210712563691,0.24748737341529167
2017,Tatoosh Island,brood_sea_star,18,0.01597222222222222,0.19921721813136536,0.013888888888888888,0.24494897427831785,0.046955948623269364,0.057735026918962595
2017,Tatoosh Island,Cal_cuc,18,0,0,0,0,0,0
2017,Tatoosh Island,chiton,36,0.032242063492063495,0.5338778045621317,0.028472222222222225,0.5803016456981662,0.08897963409368863,0.09671694094969437
2017,Tatoosh Island,crabs,108,0.009259259259259259,0.7211102550927979,0.009259259259259259,0.7420163308810108,0.06938886664887109,0.07140055472954167
2017,Tatoosh Island,green_urchin,18,0.7897407896852018,10.974225855660329,1.2223890936624653,22.358023683965122,2.5866498402700535,5.269836720287058
2017,Tatoosh Island,hermit_crabs,18,0.043750000000000004,1.0104145188980609,0.030555555555555558,1.1683321445547923,0.23815698604072064,0.2753785273643051
2017,Tatoosh Island,kelp_crab,36,0,0,0,0,0,0
2017,Tatoosh Island,large_anemone,126,0.03594080557124035,1.8444752426473023,0.028373015873015873,1.8278060619223255,0.1643189146755461,0.16283390602813946
2017,Tatoosh Island,large_barnacle,18,1.7762916007340883,25.568897960749354,4.182726356026319,66.34645172315183,6.026647045170919,15.638008640368854
2017,Tatoosh Island,large_nudibranch,72,0.0020833333333333333,0.19685019685029528,0.0020833333333333333,0.20560332505270257,0.023199018178458427,0.024230584229877995
2017,Tatoosh Island,large_sea_star,72,0.016773504273504273,0.6654513083516947,0.015277777777777779,0.6748737255624533,0.07842418878082394,0.07953463129830664
2017,Tatoosh Island,large_seastar,36,0,0,0,0,0,0
2017,Tatoosh Island,leather_star,18,0.08347222222222223,0.3077539601694834,0.08194444444444444,0.3872983346207417,0.0725383040576188,0.09128709291752769
2017,Tatoosh Island,med_nudibranch,108,0,0,0,0,0,0
2017,Tatoosh Island,med_sea_star,36,0,0,0,0,0,0
2017,Tatoosh Island,med_seastar,18,0,0,0,0,0,0
2017,Tatoosh Island,mobile_invert,18,0,0,0,0,0,0
2017,Tatoosh Island,no_org,18,0,0,0,0,0,0
2017,Tatoosh Island,octopus,18,0,0,0,0,0,0
2017,Tatoosh Island,orange_cucumber,18,0.017361111111111112,0.23518609652783473,0.015277777777777777,0.2806243040080456,0.055433894565208634,0.06614378277661477
2017,Tatoosh Island,P_ochraceous,18,0.01597222222222222,0.15103807466993216,0.015277777777777777,0.1837117307087384,0.03560001560548972,0.043301270189221946
2017,Tatoosh Island,purple_urchin,18,1.956050590181674,11.117976881623823,2.301319174891684,18.853063417437514,2.6205322820238237,4.443709662870031
2017,Tatoosh Island,red_urchin,18,1.0634489655614503,6.140324909182006,1.2375700155361171,10.72414821829097,1.4472884606570895,2.527705975867726
2017,Tatoosh Island,sea_cucumber,18,0.052083333333333336,0.896346752099878,0.058333333333333334,1.1811011811017718,0.21127095556812037,0.27838821814150116
2017,Tatoosh Island,sea_star_YOY,18,0.017361111111111112,0.24044230077089182,0.015277777777777777,0.3061862178478973,0.05667279378639769,0.07216878364870323
2017,Tatoosh Island,shelled_gastropod,126,0.03984899460442939,2.030918711682282,0.03670634920634921,2.062159062730128,0.1809286190357959,0.18371173070873836
2017,Tatoosh Island,shelled_mollusk,18,0.019444444444444445,0.4582575694955841,0.019444444444444445,0.5612486080160913,0.10801234497346437,0.13228756555322957
2017,Tatoosh Island,small_anemone,36,0,0,0,0,0,0
2017,Tatoosh Island,sponge,18,0,0,0,0,0,0
2017,Tatoosh Island,tunicate,18,0.013888888888888888,0.17320508075688776,0.013888888888888888,0.21213203435596428,0.04082482904638631,0.05000000000000001
2018,Cape Alava,bivalve,84,0.02023809523809524,1.5671098663888672,0.02023809523809524,1.636792872996125,0.17098570440569325,0.1785887437492615
2018,Cape Alava,blood_star,21,0.044642857142857144,0.3927069518101252,0.04285714285714286,0.49497474683058323,0.08569568250501305,0.10801234497346433
2018,Cape Alava,brood_sea_star,21,0.0071428571428571435,0.18708286933869708,0.0071428571428571435,0.22912878474779202,0.040824829046386304,0.05000000000000001
2018,Cape Alava,Cal_cuc,21,0,0,0,0,0,0
2018,Cape Alava,chiton,42,0.011904761904761904,0.4252450274057692,0.011904761904761906,0.4658325879540847,0.06561673228343176,0.0718795288428261
2018,Cape Alava,crabs,126,0,0,0,0,0,0
2018,Cape Alava,green_urchin,21,0,0,0,0,0,0
2018,Cape Alava,hermit_crabs,21,0,0,0,0,0,0
2018,Cape Alava,kelp_crab,42,0,0,0,0,0,0
