entry order,YEAR,MONTH,DAY,SITE,OBSERVER,BUDDY,SIDE,ZONE,TRANSECT,SWATH WIDTH,HEADING,DEPTH (m),DEPTH (ft),SEGMENT,CLASSCODE,COUNT,METERS sampled,SIZE,cntrl_a,notes,DATA ENTTRY PROBLEMS,ORG_TYPE
7804,2021,7,30,Neah Bay,Kinsey Frick,Kelly Andrews,N,10,3,2,,,27,10-20m,LEPSPP,1,10,,,,,invert
7805,2021,7,30,Neah Bay,Kinsey Frick,Kelly Andrews,N,10,3,2,,,27,10-20m,ORTKOE,1,10,,,,,invert
7806,2021,7,30,Neah Bay,Kinsey Frick,Kelly Andrews,N,10,3,2,,,27,10-20m,STYMON,1,10,,,,,invert
7807,2021,7,30,Neah Bay,Kinsey Frick,Kelly Andrews,N,10,3,2,,,27,20-30m,HENLEV,4,10,,,,,invert
7808,2021,7,30,Neah Bay,Kinsey Frick,Kelly Andrews,N,10,3,2,,,27,20-30m,EVATRO,1,10,10,,,,invert
7809,2021,7,30,Neah Bay,Kinsey Frick,Kelly Andrews,N,10,3,2,,,27,20-30m,LEPSPP,2,10,,,,,invert
7810,2021,7,30,Neah Bay,Kinsey Frick,Kelly Andrews,N,10,3,2,,,27,20-30m,URTSPP,2,10,,,,,invert
7811,2021,7,30,Neah Bay,Kinsey Frick,Kelly Andrews,N,10,3,2,,,27,20-30m,STRPUR,2,10,6,,,,invert
7812,2021,7,30,Neah Bay,Kinsey Frick,Kelly Andrews,N,10,3,2,,,27,20-30m,STRPUR,2,10,5,,,,invert
7813,2021,7,30,Neah Bay,Kinsey Frick,Kelly Andrews,N,10,3,2,,,27,20-30m,STRPUR,2,10,7,,,,invert
7814,2021,7,30,Neah Bay,Kinsey Frick,Kelly Andrews,N,10,3,2,,,27,20-30m,MESFRA,2,10,8,,,,invert
7815,2021,7,30,Neah Bay,Kinsey Frick,Kelly Andrews,N,10,3,2,,,27,20-30m,CRAGIG,2,10,,,,,invert
7816,2021,7,30,Neah Bay,Kinsey Frick,Kelly Andrews,N,10,3,2,,,27,20-30m,DIOASP,1,10,,,,,invert
7817,2021,7,30,Neah Bay,Kinsey Frick,Kelly Andrews,N,10,3,2,,,27,20-30m,DORODH,2,10,,,,,invert
7818,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,1,2,,,13,0-10m,DERIMB,1,10,15,,,,invert
7819,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,1,2,,,13,0-10m,HENLEV,1,10,,,,,invert
7820,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,1,2,,,13,0-10m,LEPSPP,13,10,,,,,invert
7821,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,1,2,,,13,0-10m,STRPUR,4,10,5,,,,invert
7822,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,1,2,,,13,10-20m,HENLEV,2,10,,,,,invert
7823,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,1,2,,,13,10-20m,LEPSPP,2,10,,,,,invert
7824,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,1,2,,,13,10-20m,URTSPP,1,10,,,,,invert
7825,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,1,2,,,13,10-20m,NUCLAM,1,10,,,,,invert
7826,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,1,2,,,13,20-30m,HENLEV,1,10,,,,,invert
7827,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,1,2,,,13,20-30m,STRPUR,1,10,4,,,,invert
7828,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,1,2,,,13,20-30m,MESFRA,1,10,6,,,,invert
7829,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,1,2,,,13,20-30m,MESFRA,1,10,7,,,,invert
7830,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,1,2,,,13,20-30m,CERFOL,1,10,,,,,invert
7831,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,1,2,,,13,20-30m,NUCLAM,3,10,,,,,invert
7832,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,1,2,,,13,20-30m,DIOASP,1,10,,,,,invert
7833,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,0-10m,HENLEV,1,10,,,,,invert
7834,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,0-10m,LEPSPP,6,10,,,,,invert
7835,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,0-10m,CRAGIG,1,10,,,,,invert
7836,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,0-10m,CERFOL,2,10,,,,,invert
7837,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,0-10m,CRYSTE,1,10,,,,,invert
7838,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,10-20m,HENLEV,4,10,,,,,invert
7839,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,10-20m,EVATRO,1,10,6,,,,invert
7840,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,10-20m,LEPSPP,9,10,,,,,invert
7841,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,10-20m,URTSPP,1,10,,,,,invert
7842,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,10-20m,STRPUR,1,10,6,,,,invert
7843,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,10-20m,MESFRA,1,10,6,,,,invert
7844,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,20-30m,HENLEV,4,10,,,,,invert
7845,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,20-30m,ORTKOE,1,10,10,,,,invert
7846,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,20-30m,EVATRO,1,10,5,,,,invert
7847,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,20-30m,LEPSPP,8,10,,,,,invert
7848,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,20-30m,SOLSTI,1,10,14,,,,invert
7849,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,20-30m,MESFRA,1,10,7,,,,invert
7850,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,20-30m,NUCLAM,8,10,,,,,invert
7851,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,20-30m,DIOASP,10,10,,,,,invert
7852,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,2,2,,,13,20-30m,SCYDEC,5,10,,,,,invert
7853,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,3,2,,,15,0-10m,ORTKOE,1,10,21,,,,invert
7854,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,3,2,,,15,0-10m,LEPSPP,6,10,,,,,invert
7855,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,3,2,,,15,0-10m,EUPQUI,1,10,,,,,invert
7856,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,3,2,,,15,0-10m,DORODH,2,10,,,,,invert
7857,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,3,2,,,15,10-20m,HENLEV,2,10,,,,,invert
7858,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,3,2,,,15,10-20m,LEPSPP,4,10,,,,,invert
7859,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,3,2,,,15,10-20m,STRPUR,1,10,5,,,,invert
7860,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,3,2,,,15,10-20m,NUCLAM,2,10,,,,,invert
7861,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,3,2,,,15,20-30m,HENLEV,4,10,,,,,invert
7862,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,3,2,,,15,20-30m,ORTKOE,1,10,15,,,,invert
7863,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,3,2,,,15,20-30m,CUCMIN,2,10,,,,,invert
7864,2021,7,30,Neah Bay,Ole Shelton,Jameal Samhouri,S,5,3,2,,,15,20-30m,DIOASP,3,10,,,,,invert
7865,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,0-10m,HENLEV,2,10,,,,,invert
7866,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,0-10m,SOLSTI,1,10,12,,,,invert
7867,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,0-10m,STRPUR,2,10,,,,,invert
7868,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,0-10m,CRYSTE,1,10,,,,,invert
7869,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,0-10m,HALKAM,1,10,6,,total max shell length,,invert
7870,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,0-10m,BALNUB,2,10,,,,,invert
7871,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,10-20m,HENLEV,7,10,,,,,invert
7872,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,10-20m,PISOCH,1,10,6,,,,invert
7873,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,10-20m,LEPSPP,3,10,,,,,invert
7874,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,10-20m,STRDRO,1,10,5,,,,invert
7875,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,10-20m,STRPUR,3,10,,,,,invert
7876,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,10-20m,EUPQUI,3,10,,,,,invert
7877,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,10-20m,CRAGIG,7,10,,,,,invert
7878,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,10-20m,CERFOL,7,10,,,,,invert
7879,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,10-20m,DIOASP,3,10,,,,,invert
7880,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,10-20m,STYMON,3,10,,,,,invert
7881,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,10-20m,BALNUB,30,1,,,,,invert
7882,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,20-30m,LEPSPP,4,10,,,,,invert
7883,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,20-30m,STRPUR,6,10,,,,,invert
7884,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,20-30m,EUPQUI,2,10,,,,,invert
7885,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,20-30m,CRAGIG,2,10,,,,,invert
7886,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,20-30m,DIOASP,2,10,,,,,invert
7887,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,20-30m,PELNOB,3,10,,,,,invert
7888,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,1,2,,,16,20-30m,BALNUB,30,2.1,,,,,invert
7889,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,0-10m,DERIMB,1,10,,,,,invert
7890,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,0-10m,HENLEV,2,10,,,,,invert
7891,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,0-10m,STRDRO,2,10,5,,,,invert
7892,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,0-10m,STRPUR,41,3,,,,,invert
7893,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,0-10m,CRAGIG,4,10,,,,,invert
7894,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,0-10m,DIOASP,3,10,,,,,invert
7895,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,0-10m,CRYSTE,2,10,,,,,invert
7896,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,10-20m,DERIMB,5,10,12,,,,invert
7897,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,10-20m,ORTKOE,1,10,8,,,,invert
7898,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,10-20m,ORTKOE,1,10,11,,,,invert
7899,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,10-20m,STRPUR,20,4.2,,,,,invert
7900,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,10-20m,CRAGIG,2,10,,,,,invert
7901,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,10-20m,CERFOL,3,10,,,,,invert
7902,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,10-20m,DIOASP,4,10,,,,,invert
7903,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,10-20m,CRYSTE,2,10,,,,,invert
7904,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,20-30m,HENLEV,6,10,,,,,invert
7905,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,20-30m,ORTKOE,1,10,12,,,,invert
7906,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,20-30m,PISOCH,1,10,21,,,,invert
7907,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,20-30m,URTSPP,1,10,,,,,invert
7908,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,20-30m,STRPUR,30,1,,,,,invert
7909,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,20-30m,STRDRO,6,10,,,,,invert
7910,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,20-30m,CERFOL,3,10,,,,,invert
7911,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,20-30m,CRYSTE,2,10,,,,,invert
7912,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,2,2,,,16,20-30m,PELNOB,2,10,,,,,invert
7913,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,0-10m,PATMIN,1,10,6,,,,invert
7914,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,0-10m,DERIMB,5,10,,,,,invert
7915,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,0-10m,HENLEV,4,10,,,,,invert
7916,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,0-10m,SOLSTI,1,10,10,,,,invert
7917,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,0-10m,STRDRO,6,10,,,,,invert
7918,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,0-10m,STRPUR,30,2.2,,,,,invert
7919,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,0-10m,MESFRA,30,9,,,,,invert
7920,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,0-10m,CUCMIN,4,10,,,,,invert
7921,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,0-10m,PELNOB,1,10,,,,,invert
7922,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,0-10m,DIOASP,2,10,,,,,invert
7923,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,0-10m,CRYSTE,1,10,,,,,invert
7924,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,0-10m,BALNUB,30,2.5,,,,,invert
7925,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,10-20m,DERIMB,2,10,,,,,invert
7926,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,10-20m,HENLEV,2,10,,,,,invert
7927,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,10-20m,URTSPP,1,10,,,,,invert
7928,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,10-20m,ANTXAN,1,10,,,,,invert
7929,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,10-20m,STRDRO,8,10,,,,,invert
7930,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,10-20m,STRPUR,30,1.4,,,,,invert
7931,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,10-20m,MESFRA,30,2.7,,,,,invert
7932,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,10-20m,CUCMIN,2,10,,,,,invert
7933,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,10-20m,EUPQUI,1,10,,,,,invert
7934,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,10-20m,PELNOB,1,10,,,,,invert
7935,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,10-20m,DIOASP,7,10,,,,,invert
7936,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,10-20m,CERFOL,8,10,,,,,invert
7937,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,10-20m,BALNUB,30,7.5,,,,,invert
7938,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,20-30m,HENLEV,5,10,,,,,invert
7939,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,20-30m,LEPSPP,3,10,,,,,invert
7940,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,20-30m,STRDRO,5,10,,,,,invert
7941,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,20-30m,STRPUR,30,1.7,,,,,invert
7942,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,20-30m,MESFRA,30,3.3,,,,,invert
7943,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,20-30m,CUCMIN,3,10,,,,,invert
7944,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,20-30m,DIOASP,5,10,,,,,invert
7945,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,20-30m,ACMMIT,1,10,,,,,invert
7946,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,20-30m,STYMON,2,10,,,,,invert
7947,2021,7,29,Tatoosh Island,Ole Shelton,Steve Lonhart,S,5,3,2,,,15,20-30m,BALNUB,23,10,,,,,invert
7948,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,1,2,,,30,0-10m,URTSPP,1,10,10,,Size reflect diameter measurement of oral disk,,invert
7949,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,1,2,,,30,0-10m,ANTXAN,1,10,10,,,,invert
7950,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,1,2,,,30,0-10m,METSPP,1,10,,,,,invert
7951,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,1,2,,,30,0-10m,STRPUR,30,3,,,,,invert
7952,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,1,2,,,30,0-10m,MESFRA,30,8,,,,,invert
7953,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,1,2,,,30,0-10m,BALNUB,30,8,,,,,invert
7954,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,1,2,,,30,10-20m,HENLEV,1,10,5,,,,invert
7955,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,1,2,,,30,10-20m,ORTKOE,1,10,7,,,,invert
7956,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,1,2,,,30,10-20m,ORTKOE,1,10,15,,,,invert
7957,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,1,2,,,30,10-20m,STRDRO,1,10,,,,,invert
7958,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,1,2,,,30,10-20m,STRPUR,30,2,,,,,invert
7959,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,1,2,,,30,10-20m,MESFRA,30,5,,,,,invert
7960,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,1,2,,,30,10-20m,BALNUB,30,7,,,,,invert
7961,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,1,2,,,30,20-30m,STRPUR,30,4,,,,,invert
7962,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,1,2,,,30,20-30m,MESFRA,30,7,,,,,invert
7963,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,1,2,,,30,20-30m,CRYSTE,1,10,,,,,invert
7964,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,0-10m,DERIMB,1,10,5,,,,invert
7965,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,0-10m,URTSPP,2,10,30,,,,invert
7966,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,0-10m,URTSPP,2,10,15,,,,invert
7967,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,0-10m,STRPUR,30,5,,,,,invert
7968,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,0-10m,MESFRA,30,8,,,,,invert
7969,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,0-10m,CHITON,2,10,,,,,invert
7970,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,0-10m,BALNUB,30,9,,,,,invert
7971,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,10-20m,PATMIN,1,10,10,,,,invert
7972,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,10-20m,DERIMB,1,10,8,,,,invert
7973,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,10-20m,DERIMB,1,10,10,,,,invert
7974,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,10-20m,STRPUR,18,10,,,,,invert
7975,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,10-20m,MESFRA,14,10,,,,,invert
7976,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,10-20m,NUCLAM,3,10,,,,,invert
7977,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,10-20m,DIOASP,2,10,,,,,invert
7978,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,10-20m,CRYSTE,2,10,,,,,invert
7979,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,10-20m,DORODH,1,10,,,,,invert
7980,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,10-20m,BALNUB,30,7,,,,,invert
7981,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,20-30m,PATMIN,1,10,10,,,,invert
7982,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,20-30m,DERIMB,1,10,10,,,,invert
7983,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,20-30m,HENLEV,4,10,,,,,invert
7984,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,20-30m,STRPUR,30,5,,,,,invert
7985,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,20-30m,MESFRA,30,8,,,,,invert
7986,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,20-30m,PELNOB,1,10,,,,,invert
7987,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,2,2,,,30,20-30m,BALNUB,3,10,,,,,invert
7988,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,3,2,,,30,0-10m,DERIMB,2,10,4,,,,invert
7989,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,3,2,,,30,0-10m,URTSPP,1,10,20,,,,invert
7990,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,3,2,,,30,0-10m,ANTXAN,1,10,20,,,,invert
7991,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,3,2,,,30,0-10m,STRPUR,3,10,,,,,invert
7992,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,3,2,,,30,0-10m,MESFRA,5,10,,,,,invert
7993,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,3,2,,,30,0-10m,NUCLAM,2,10,,,,,invert
7994,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,3,2,,,30,0-10m,CRYSTE,2,10,,,,,invert
7995,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,3,2,,,30,0-10m,PELNOB,2,10,,,,,invert
7996,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,3,2,,,30,10-20m,DERIMB,1,10,4,,,,invert
7997,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,3,2,,,30,10-20m,STRPUR,30,9,,,,,invert
7998,2021,7,29,Tatoosh Island,Kelly Andrews,Jameal Samhouri,S,10,3,2,,,30,10-20m,NUCLAM,3,10,,,,,invert
