"year","site","group.name","MEAN","SE.tot","area","zone","common.name","species","N.obs","SD"
2016,"Destruction Island","crab",0,NA,"N",5,NA,"PUGPRO",1,NA
2016,"Destruction Island","seastar",0,NA,"N",5,NA,"PYCHEL",1,NA
2016,"Destruction Island","bivalve",0,NA,"N",5,NA,"SCALLOP",1,NA
2016,"Destruction Island","crab",0.0333333333333333,NA,"N",5,NA,"SCYDEC",1,NA
2016,"Destruction Island","seastar",0,NA,"N",5,NA,"SOLSTI",1,NA
2016,"Destruction Island","seastar.small",0,NA,"N",5,NA,"STARREC",1,NA
2016,"Destruction Island","urchin",0,NA,"N",5,NA,"STRDRO",1,NA
2016,"Destruction Island","urchin",0.0166666666666667,NA,"N",5,NA,"STRPUR",1,NA
2016,"Destruction Island",NA,0,NA,"N",5,NA,"STYFOR",1,NA
2016,"Destruction Island","tunicate",0.0333333333333333,NA,"N",5,NA,"STYMON",1,NA
2016,"Destruction Island","gastropod",0,NA,"N",5,NA,"TEGSPP",1,NA
2016,"Destruction Island","nudibranch",0,NA,"N",5,NA,"TRICAT",1,NA
2016,"Destruction Island",NA,0,NA,"N",5,NA,"UNIDSP",1,NA
2016,"Destruction Island","anenome",0,NA,"N",5,NA,"URTCRA",1,NA
2016,"Destruction Island","anenome",0,NA,"N",5,NA,"URTLOF",1,NA
2016,"Destruction Island","anenome",0,NA,"N",5,NA,"URTPIS",1,NA
2016,"Destruction Island","anenome",0,NA,"N",5,NA,"URTSPP",1,NA
2016,"Destruction Island","nudibranch",0,0,"N",10,NA,"ACAHUD",2,0
2016,"Destruction Island","nudibranch",0,0,"N",10,NA,"ACANAN",2,0
2016,"Destruction Island","gastropod",0,0,"N",10,NA,"ACMMIT",2,0
2016,"Destruction Island","anenome",0,0,"N",10,NA,"ANTELE",2,0
2016,"Destruction Island","anenome",0,0,"N",10,NA,"ANTXAN",2,0
2016,"Destruction Island",NA,0.0333333333333333,0,"N",10,NA,"BALNUB",2,0
2016,"Destruction Island",NA,0,0,"N",10,NA,"CADLUT",2,0
2016,"Destruction Island","crab",0,0,"N",10,NA,"CANORE",2,0
2016,"Destruction Island","crab",0,0,"N",10,NA,"CANSPP",2,0
2016,"Destruction Island","gastropod",0.108333333333333,0.0416666666666667,"N",10,NA,"CERFOL",2,0.058925565098879
2016,"Destruction Island",NA,0.025,0.00833333333333333,"N",10,NA,"CHITON",2,0.0117851130197758
2016,"Destruction Island","bivalve",0,0,"N",10,NA,"CLAMSP",2,0
2016,"Destruction Island","sponge",0.00833333333333333,0.00833333333333333,"N",10,NA,"CRAARB",2,0.0117851130197758
2016,"Destruction Island","bivalve",0.158333333333333,0.0916666666666667,"N",10,NA,"CRAGIG",2,0.129636243217534
2016,"Destruction Island","seastar",0,0,"N",10,NA,"CROPAP",2,0
2016,"Destruction Island","crab",0,0,"N",10,NA,"CRYDEC",2,0
2016,"Destruction Island","crab",0,0,"N",10,NA,"CRYSIT",2,0
2016,"Destruction Island","chiton",0,0,"N",10,NA,"CRYSTE",2,0
2016,"Destruction Island","cucumber",0.258333333333333,0.141666666666667,"N",10,NA,"CUCMIN",2,0.200346921336188
2016,"Destruction Island","seastar",0.158333333333333,0.025,"N",10,NA,"DERIMB",2,0.0353553390593274
2016,"Destruction Island","nudibranch",0,0,"N",10,NA,"DIASAN",2,0
2016,"Destruction Island","gastropod",0.125,0.00833333333333333,"N",10,NA,"DIOASP",2,0.0117851130197758
2016,"Destruction Island","nudibranch",0,0,"N",10,NA,"DIRALB",2,0
2016,"Destruction Island","nudibranch",0,0,"N",10,NA,"DORODH",2,0
2016,"Destruction Island","octopus",0,0,"N",10,NA,"ENTDOF",2,0
2016,"Destruction Island","anenome",0,0,"N",10,NA,"EPIPRO",2,0
2016,"Destruction Island","cucumber",0,0,"N",10,NA,"EUPQUI",2,0
2016,"Destruction Island","seastar",0.025,0.00833333333333333,"N",10,NA,"EVATRO",2,0.0117851130197758
2016,"Destruction Island","gastropod",0,0,"N",10,NA,"FUSORE",2,0
2016,"Destruction Island","gastropod",0,0,"N",10,NA,"HALKAM",2,0
2016,"Destruction Island","seastar",0.316666666666667,0.0833333333333333,"N",10,NA,"HENLEV",2,0.117851130197758
2016,"Destruction Island","nudibranch",0,0,"N",10,NA,"HERCRA",2,0
2016,"Destruction Island","nudibranch",0,0,"N",10,NA,"JANFUS",2,0
2016,"Destruction Island","seastar.small",0,0,"N",10,NA,"LEPSPP",2,0
2016,"Destruction Island","nudibranch",0,0,"N",10,NA,"LIMCOC",2,0
2016,"Destruction Island","gastropod",0,0,"N",10,NA,"LIRDIR",2,0
2016,"Destruction Island","crab",0,0,"N",10,NA,"LOPMAN",2,0
2016,"Destruction Island","seastar",0,0,"N",10,NA,"MEDAEQ",2,0
2016,"Destruction Island","urchin",0,0,"N",10,NA,"MESFRA",2,0
2016,"Destruction Island","anenome",0,0,"N",10,NA,"METGIG",2,0
2016,"Destruction Island","anenome",0,0,"N",10,NA,"METSPP",2,0
2016,"Destruction Island","crab",0,0,"N",10,NA,"MIMFOL",2,0
2016,"Destruction Island","bivalve",0,0,"N",10,NA,"MYTCAL",2,0
2016,"Destruction Island","gastropod",0.241666666666667,0.141666666666667,"N",10,NA,"NUCLAM",2,0.200346921336188
2016,"Destruction Island","nudibranch",0,0,"N",10,NA,"NUDIBR",2,0
2016,"Destruction Island","seastar",0,0,"N",10,NA,"ORTKOE",2,0
2016,"Destruction Island",NA,0,0,"N",10,NA,"PAGSPP",2,0
2016,"Destruction Island","cucumber",0,0,"N",10,NA,"PARCAL",2,0
2016,"Destruction Island","seastar",0,0,"N",10,NA,"PATMIN",2,0
2016,"Destruction Island","nudibranch",0.025,0.025,"N",10,NA,"PELNOB",2,0.0353553390593274
2016,"Destruction Island","seastar",0,0,"N",10,NA,"PISBRE",2,0
2016,"Destruction Island","seastar",0,0,"N",10,NA,"PISGIG",2,0
2016,"Destruction Island","seastar",0,0,"N",10,NA,"PISOCH",2,0
2016,"Destruction Island","bivalve",0,0,"N",10,NA,"PODSPP",2,0
2016,"Destruction Island","crab",0,0,"N",10,NA,"PUGGRA",2,0
2016,"Destruction Island","crab",0,0,"N",10,NA,"PUGPRO",2,0
2016,"Destruction Island","seastar",0,0,"N",10,NA,"PYCHEL",2,0
2016,"Destruction Island","bivalve",0,0,"N",10,NA,"SCALLOP",2,0
2016,"Destruction Island","crab",0.0166666666666667,0,"N",10,NA,"SCYDEC",2,0
2016,"Destruction Island","seastar",0,0,"N",10,NA,"SOLSTI",2,0
2016,"Destruction Island","seastar.small",0,0,"N",10,NA,"STARREC",2,0
2016,"Destruction Island","urchin",0,0,"N",10,NA,"STRDRO",2,0
2016,"Destruction Island","urchin",0,0,"N",10,NA,"STRPUR",2,0
2016,"Destruction Island",NA,0,0,"N",10,NA,"STYFOR",2,0
2016,"Destruction Island","tunicate",0.0916666666666667,0.00833333333333334,"N",10,NA,"STYMON",2,0.0117851130197758
2016,"Destruction Island","gastropod",0,0,"N",10,NA,"TEGSPP",2,0
2016,"Destruction Island","nudibranch",0,0,"N",10,NA,"TRICAT",2,0
2016,"Destruction Island",NA,0,0,"N",10,NA,"UNIDSP",2,0
2016,"Destruction Island","anenome",0,0,"N",10,NA,"URTCRA",2,0
2016,"Destruction Island","anenome",0,0,"N",10,NA,"URTLOF",2,0
2016,"Destruction Island","anenome",0,0,"N",10,NA,"URTPIS",2,0
2016,"Destruction Island","anenome",0,0,"N",10,NA,"URTSPP",2,0
2016,"Destruction Island","nudibranch",0,0,"S",5,NA,"ACAHUD",2,0
2016,"Destruction Island","nudibranch",0,0,"S",5,NA,"ACANAN",2,0
2016,"Destruction Island","gastropod",0,0,"S",5,NA,"ACMMIT",2,0
2016,"Destruction Island","anenome",0,0,"S",5,NA,"ANTELE",2,0
2016,"Destruction Island","anenome",0.025,0.025,"S",5,NA,"ANTXAN",2,0.0353553390593274
2016,"Destruction Island",NA,0,0,"S",5,NA,"BALNUB",2,0
2016,"Destruction Island",NA,0,0,"S",5,NA,"CADLUT",2,0
2016,"Destruction Island","crab",0,0,"S",5,NA,"CANORE",2,0
2016,"Destruction Island","crab",0.0166666666666667,0.0166666666666667,"S",5,NA,"CANSPP",2,0.0235702260395516
2016,"Destruction Island","gastropod",0.0333333333333333,0.0333333333333333,"S",5,NA,"CERFOL",2,0.0471404520791032
2016,"Destruction Island",NA,0,0,"S",5,NA,"CHITON",2,0
2016,"Destruction Island","bivalve",0,0,"S",5,NA,"CLAMSP",2,0
2016,"Destruction Island","sponge",0,0,"S",5,NA,"CRAARB",2,0
2016,"Destruction Island","bivalve",0,0,"S",5,NA,"CRAGIG",2,0
2016,"Destruction Island","seastar",0,0,"S",5,NA,"CROPAP",2,0
2016,"Destruction Island","crab",0,0,"S",5,NA,"CRYDEC",2,0
2016,"Destruction Island","crab",0,0,"S",5,NA,"CRYSIT",2,0
2016,"Destruction Island","chiton",0,0,"S",5,NA,"CRYSTE",2,0
2016,"Destruction Island","cucumber",0.270833333333333,0.0541666666666667,"S",5,NA,"CUCMIN",2,0.0766032346285427
2016,"Destruction Island","seastar",0.641666666666667,0.158333333333333,"S",5,NA,"DERIMB",2,0.22391714737574
2016,"Destruction Island","nudibranch",0,0,"S",5,NA,"DIASAN",2,0
2016,"Destruction Island","gastropod",0,0,"S",5,NA,"DIOASP",2,0
2016,"Destruction Island","nudibranch",0,0,"S",5,NA,"DIRALB",2,0
2016,"Destruction Island","nudibranch",0.00833333333333333,0.00833333333333333,"S",5,NA,"DORODH",2,0.0117851130197758
2016,"Destruction Island","octopus",0,0,"S",5,NA,"ENTDOF",2,0
2016,"Destruction Island","anenome",0,0,"S",5,NA,"EPIPRO",2,0
2016,"Destruction Island","cucumber",0,0,"S",5,NA,"EUPQUI",2,0
2016,"Destruction Island","seastar",0.0666666666666667,0.0666666666666667,"S",5,NA,"EVATRO",2,0.0942809041582063
2016,"Destruction Island","gastropod",0,0,"S",5,NA,"FUSORE",2,0
2016,"Destruction Island","gastropod",0,0,"S",5,NA,"HALKAM",2,0
2016,"Destruction Island","seastar",0.0833333333333333,0.0666666666666667,"S",5,NA,"HENLEV",2,0.0942809041582063
2016,"Destruction Island","nudibranch",0,0,"S",5,NA,"HERCRA",2,0
2016,"Destruction Island","nudibranch",0,0,"S",5,NA,"JANFUS",2,0
2016,"Destruction Island","seastar.small",0.0125,0.0125,"S",5,NA,"LEPSPP",2,0.0176776695296637
2016,"Destruction Island","nudibranch",0,0,"S",5,NA,"LIMCOC",2,0
2016,"Destruction Island","gastropod",0,0,"S",5,NA,"LIRDIR",2,0
2016,"Destruction Island","crab",0,0,"S",5,NA,"LOPMAN",2,0
2016,"Destruction Island","seastar",0,0,"S",5,NA,"MEDAEQ",2,0
2016,"Destruction Island","urchin",0,0,"S",5,NA,"MESFRA",2,0
2016,"Destruction Island","anenome",0,0,"S",5,NA,"METGIG",2,0
2016,"Destruction Island","anenome",0,0,"S",5,NA,"METSPP",2,0
2016,"Destruction Island","crab",0,0,"S",5,NA,"MIMFOL",2,0
2016,"Destruction Island","bivalve",0,0,"S",5,NA,"MYTCAL",2,0
2016,"Destruction Island","gastropod",0.0416666666666667,0.0416666666666667,"S",5,NA,"NUCLAM",2,0.058925565098879
2016,"Destruction Island","nudibranch",0,0,"S",5,NA,"NUDIBR",2,0
2016,"Destruction Island","seastar",0,0,"S",5,NA,"ORTKOE",2,0
2016,"Destruction Island",NA,0,0,"S",5,NA,"PAGSPP",2,0
2016,"Destruction Island","cucumber",0,0,"S",5,NA,"PARCAL",2,0
2016,"Destruction Island","seastar",0,0,"S",5,NA,"PATMIN",2,0
2016,"Destruction Island","nudibranch",0.00833333333333333,0.00833333333333333,"S",5,NA,"PELNOB",2,0.0117851130197758
2016,"Destruction Island","seastar",0,0,"S",5,NA,"PISBRE",2,0
2016,"Destruction Island","seastar",0,0,"S",5,NA,"PISGIG",2,0
2016,"Destruction Island","seastar",0.416666666666667,0.0833333333333333,"S",5,NA,"PISOCH",2,0.117851130197758
2016,"Destruction Island","bivalve",0,0,"S",5,NA,"PODSPP",2,0
2016,"Destruction Island","crab",0.00833333333333333,0.00833333333333333,"S",5,NA,"PUGGRA",2,0.0117851130197758
2016,"Destruction Island","crab",0,0,"S",5,NA,"PUGPRO",2,0
2016,"Destruction Island","seastar",0,0,"S",5,NA,"PYCHEL",2,0
2016,"Destruction Island","bivalve",0,0,"S",5,NA,"SCALLOP",2,0
2016,"Destruction Island","crab",0,0,"S",5,NA,"SCYDEC",2,0
2016,"Destruction Island","seastar",0,0,"S",5,NA,"SOLSTI",2,0
2016,"Destruction Island","seastar.small",0,0,"S",5,NA,"STARREC",2,0
2016,"Destruction Island","urchin",0,0,"S",5,NA,"STRDRO",2,0
2016,"Destruction Island","urchin",0,0,"S",5,NA,"STRPUR",2,0
2016,"Destruction Island",NA,0,0,"S",5,NA,"STYFOR",2,0
2016,"Destruction Island","tunicate",0.104166666666667,0.0791666666666666,"S",5,NA,"STYMON",2,0.11195857368787
2016,"Destruction Island","gastropod",0,0,"S",5,NA,"TEGSPP",2,0
2016,"Destruction Island","nudibranch",0,0,"S",5,NA,"TRICAT",2,0
2016,"Destruction Island",NA,0,0,"S",5,NA,"UNIDSP",2,0
2016,"Destruction Island","anenome",0,0,"S",5,NA,"URTCRA",2,0
2016,"Destruction Island","anenome",0,0,"S",5,NA,"URTLOF",2,0
2016,"Destruction Island","anenome",0,0,"S",5,NA,"URTPIS",2,0
2016,"Destruction Island","anenome",0.00833333333333333,0.00833333333333333,"S",5,NA,"URTSPP",2,0.0117851130197758
2016,"Destruction Island","nudibranch",0,0,"S",10,NA,"ACAHUD",2,0
2016,"Destruction Island","nudibranch",0,0,"S",10,NA,"ACANAN",2,0
2016,"Destruction Island","gastropod",0,0,"S",10,NA,"ACMMIT",2,0
2016,"Destruction Island","anenome",0,0,"S",10,NA,"ANTELE",2,0
2016,"Destruction Island","anenome",0.025,0.00833333333333333,"S",10,NA,"ANTXAN",2,0.0117851130197758
2016,"Destruction Island",NA,0,0,"S",10,NA,"BALNUB",2,0
2016,"Destruction Island",NA,0,0,"S",10,NA,"CADLUT",2,0
2016,"Destruction Island","crab",0,0,"S",10,NA,"CANORE",2,0
2016,"Destruction Island","crab",0,0,"S",10,NA,"CANSPP",2,0
2016,"Destruction Island","gastropod",0.00833333333333333,0.00833333333333333,"S",10,NA,"CERFOL",2,0.0117851130197758
2016,"Destruction Island",NA,0.0166666666666667,0.0166666666666667,"S",10,NA,"CHITON",2,0.0235702260395516
2016,"Destruction Island","bivalve",0,0,"S",10,NA,"CLAMSP",2,0
2016,"Destruction Island","sponge",0,0,"S",10,NA,"CRAARB",2,0
2016,"Destruction Island","bivalve",0.383333333333333,0.166666666666667,"S",10,NA,"CRAGIG",2,0.235702260395516
2016,"Destruction Island","seastar",0,0,"S",10,NA,"CROPAP",2,0
2016,"Destruction Island","crab",0,0,"S",10,NA,"CRYDEC",2,0
2016,"Destruction Island","crab",0,0,"S",10,NA,"CRYSIT",2,0
2016,"Destruction Island","chiton",0,0,"S",10,NA,"CRYSTE",2,0
2016,"Destruction Island","cucumber",0.0666666666666667,0.05,"S",10,NA,"CUCMIN",2,0.0707106781186548
2016,"Destruction Island","seastar",0.0583333333333333,0.00833333333333333,"S",10,NA,"DERIMB",2,0.0117851130197758
2016,"Destruction Island","nudibranch",0,0,"S",10,NA,"DIASAN",2,0
2016,"Destruction Island","gastropod",0.00833333333333333,0.00833333333333333,"S",10,NA,"DIOASP",2,0.0117851130197758
2016,"Destruction Island","nudibranch",0,0,"S",10,NA,"DIRALB",2,0
2016,"Destruction Island","nudibranch",0.00833333333333333,0.00833333333333333,"S",10,NA,"DORODH",2,0.0117851130197758
2016,"Destruction Island","octopus",0,0,"S",10,NA,"ENTDOF",2,0
2016,"Destruction Island","anenome",0,0,"S",10,NA,"EPIPRO",2,0
2016,"Destruction Island","cucumber",0,0,"S",10,NA,"EUPQUI",2,0
2016,"Destruction Island","seastar",0,0,"S",10,NA,"EVATRO",2,0
2016,"Destruction Island","gastropod",0.025,0.00833333333333333,"S",10,NA,"FUSORE",2,0.0117851130197758
2016,"Destruction Island","gastropod",0,0,"S",10,NA,"HALKAM",2,0
2016,"Destruction Island","seastar",0.166666666666667,0.05,"S",10,NA,"HENLEV",2,0.0707106781186548
2016,"Destruction Island","nudibranch",0,0,"S",10,NA,"HERCRA",2,0
2016,"Destruction Island","nudibranch",0,0,"S",10,NA,"JANFUS",2,0
2016,"Destruction Island","seastar.small",0,0,"S",10,NA,"LEPSPP",2,0
2016,"Destruction Island","nudibranch",0,0,"S",10,NA,"LIMCOC",2,0
2016,"Destruction Island","gastropod",0,0,"S",10,NA,"LIRDIR",2,0
2016,"Destruction Island","crab",0,0,"S",10,NA,"LOPMAN",2,0
2016,"Destruction Island","seastar",0,0,"S",10,NA,"MEDAEQ",2,0
2016,"Destruction Island","urchin",0,0,"S",10,NA,"MESFRA",2,0
2016,"Destruction Island","anenome",0,0,"S",10,NA,"METGIG",2,0
2016,"Destruction Island","anenome",0.108333333333333,0.108333333333333,"S",10,NA,"METSPP",2,0.153206469257085
2016,"Destruction Island","crab",0,0,"S",10,NA,"MIMFOL",2,0
2016,"Destruction Island","bivalve",0,0,"S",10,NA,"MYTCAL",2,0
2016,"Destruction Island","gastropod",0,0,"S",10,NA,"NUCLAM",2,0
2016,"Destruction Island","nudibranch",0,0,"S",10,NA,"NUDIBR",2,0
2016,"Destruction Island","seastar",0,0,"S",10,NA,"ORTKOE",2,0
2016,"Destruction Island",NA,0,0,"S",10,NA,"PAGSPP",2,0
2016,"Destruction Island","cucumber",0,0,"S",10,NA,"PARCAL",2,0
2016,"Destruction Island","seastar",0,0,"S",10,NA,"PATMIN",2,0
2016,"Destruction Island","nudibranch",0,0,"S",10,NA,"PELNOB",2,0
2016,"Destruction Island","seastar",0,0,"S",10,NA,"PISBRE",2,0
2016,"Destruction Island","seastar",0,0,"S",10,NA,"PISGIG",2,0
2016,"Destruction Island","seastar",0.00833333333333333,0.00833333333333333,"S",10,NA,"PISOCH",2,0.0117851130197758
2016,"Destruction Island","bivalve",0,0,"S",10,NA,"PODSPP",2,0
2016,"Destruction Island","crab",0,0,"S",10,NA,"PUGGRA",2,0
2016,"Destruction Island","crab",0,0,"S",10,NA,"PUGPRO",2,0
2016,"Destruction Island","seastar",0,0,"S",10,NA,"PYCHEL",2,0
2016,"Destruction Island","bivalve",0,0,"S",10,NA,"SCALLOP",2,0
2016,"Destruction Island","crab",0.0916666666666667,0.00833333333333334,"S",10,NA,"SCYDEC",2,0.0117851130197758
2016,"Destruction Island","seastar",0,0,"S",10,NA,"SOLSTI",2,0
2016,"Destruction Island","seastar.small",0,0,"S",10,NA,"STARREC",2,0
2016,"Destruction Island","urchin",0,0,"S",10,NA,"STRDRO",2,0
2016,"Destruction Island","urchin",0,0,"S",10,NA,"STRPUR",2,0
2016,"Destruction Island",NA,0,0,"S",10,NA,"STYFOR",2,0
2016,"Destruction Island","tunicate",0.2,0,"S",10,NA,"STYMON",2,0
2016,"Destruction Island","gastropod",0,0,"S",10,NA,"TEGSPP",2,0
2016,"Destruction Island","nudibranch",0,0,"S",10,NA,"TRICAT",2,0
2016,"Destruction Island",NA,0,0,"S",10,NA,"UNIDSP",2,0
2016,"Destruction Island","anenome",0,0,"S",10,NA,"URTCRA",2,0
2016,"Destruction Island","anenome",0,0,"S",10,NA,"URTLOF",2,0
2016,"Destruction Island","anenome",0,0,"S",10,NA,"URTPIS",2,0
2016,"Destruction Island","anenome",0.025,0.025,"S",10,NA,"URTSPP",2,0.0353553390593274
2016,"Neah Bay","nudibranch",0.005,0.005,"N",5,NA,"ACAHUD",5,0.0111803398874989
2016,"Neah Bay","nudibranch",0,0,"N",5,NA,"ACANAN",5,0
2016,"Neah Bay","gastropod",0.01,0.00666666666666667,"N",5,NA,"ACMMIT",5,0.0149071198499986
2016,"Neah Bay","anenome",0,0,"N",5,NA,"ANTELE",5,0
2016,"Neah Bay","anenome",0,0,"N",5,NA,"ANTXAN",5,0
2016,"Neah Bay",NA,0,0,"N",5,NA,"BALNUB",5,0
2016,"Neah Bay",NA,0,0,"N",5,NA,"CADLUT",5,0
2016,"Neah Bay","crab",0.00333333333333333,0.00333333333333333,"N",5,NA,"CANORE",5,0.0074535599249993
2016,"Neah Bay","crab",0,0,"N",5,NA,"CANSPP",5,0
2016,"Neah Bay","gastropod",0.03,0.0097182531580755,"N",5,NA,"CERFOL",5,0.0217306746840088
2016,"Neah Bay",NA,0,0,"N",5,NA,"CHITON",5,0
2016,"Neah Bay","bivalve",0,0,"N",5,NA,"CLAMSP",5,0
2016,"Neah Bay","sponge",0,0,"N",5,NA,"CRAARB",5,0
2016,"Neah Bay","bivalve",0.005,0.005,"N",5,NA,"CRAGIG",5,0.0111803398874989
2016,"Neah Bay","seastar",0,0,"N",5,NA,"CROPAP",5,0
2016,"Neah Bay","crab",0,0,"N",5,NA,"CRYDEC",5,0
2016,"Neah Bay","crab",0.00666666666666667,0.00408248290463863,"N",5,NA,"CRYSIT",5,0.00912870929175277
2016,"Neah Bay","chiton",0,0,"N",5,NA,"CRYSTE",5,0
2016,"Neah Bay","cucumber",0.00666666666666667,0.00666666666666667,"N",5,NA,"CUCMIN",5,0.0149071198499986
2016,"Neah Bay","seastar",0.00333333333333333,0.00333333333333333,"N",5,NA,"DERIMB",5,0.0074535599249993
2016,"Neah Bay","nudibranch",0,0,"N",5,NA,"DIASAN",5,0
2016,"Neah Bay","gastropod",0.0433333333333333,0.0208166599946613,"N",5,NA,"DIOASP",5,0.0465474668125631
2016,"Neah Bay","nudibranch",0.00333333333333333,0.00333333333333333,"N",5,NA,"DIRALB",5,0.0074535599249993
2016,"Neah Bay","nudibranch",0.005,0.005,"N",5,NA,"DORODH",5,0.0111803398874989
2016,"Neah Bay","octopus",0,0,"N",5,NA,"ENTDOF",5,0
2016,"Neah Bay","anenome",0.005,0.005,"N",5,NA,"EPIPRO",5,0.0111803398874989
2016,"Neah Bay","cucumber",0.035,0.0244948974278318,"N",5,NA,"EUPQUI",5,0.0547722557505166
2016,"Neah Bay","seastar",0,0,"N",5,NA,"EVATRO",5,0
2016,"Neah Bay","gastropod",0,0,"N",5,NA,"FUSORE",5,0
2016,"Neah Bay","gastropod",0,0,"N",5,NA,"HALKAM",5,0
2016,"Neah Bay","seastar",0.0683333333333333,0.0183333333333333,"N",5,NA,"HENLEV",5,0.0409945795874961
2016,"Neah Bay","nudibranch",0,0,"N",5,NA,"HERCRA",5,0
2016,"Neah Bay","nudibranch",0.005,0.005,"N",5,NA,"JANFUS",5,0.0111803398874989
2016,"Neah Bay","seastar.small",0.01,0.00666666666666667,"N",5,NA,"LEPSPP",5,0.0149071198499986
2016,"Neah Bay","nudibranch",0,0,"N",5,NA,"LIMCOC",5,0
2016,"Neah Bay","gastropod",0.02,0.0122474487139159,"N",5,NA,"LIRDIR",5,0.0273861278752583
2016,"Neah Bay","crab",0,0,"N",5,NA,"LOPMAN",5,0
2016,"Neah Bay","seastar",0,0,"N",5,NA,"MEDAEQ",5,0
2016,"Neah Bay","urchin",0.01,0.01,"N",5,NA,"MESFRA",5,0.0223606797749979
2016,"Neah Bay","anenome",0,0,"N",5,NA,"METGIG",5,0
2016,"Neah Bay","anenome",0,0,"N",5,NA,"METSPP",5,0
2016,"Neah Bay","crab",0,0,"N",5,NA,"MIMFOL",5,0
2016,"Neah Bay","bivalve",0,0,"N",5,NA,"MYTCAL",5,0
2016,"Neah Bay","gastropod",0.0266666666666667,0.019436506316151,"N",5,NA,"NUCLAM",5,0.0434613493680177
2016,"Neah Bay","nudibranch",0,0,"N",5,NA,"NUDIBR",5,0
2016,"Neah Bay","seastar",0.015,0.00666666666666667,"N",5,NA,"ORTKOE",5,0.0149071198499986
2016,"Neah Bay",NA,0.00333333333333333,0.00333333333333333,"N",5,NA,"PAGSPP",5,0.0074535599249993
2016,"Neah Bay","cucumber",0,0,"N",5,NA,"PARCAL",5,0
2016,"Neah Bay","seastar",0,0,"N",5,NA,"PATMIN",5,0
2016,"Neah Bay","nudibranch",0.0483333333333333,0.0442844341852881,"N",5,NA,"PELNOB",5,0.0990230051834197
2016,"Neah Bay","seastar",0,0,"N",5,NA,"PISBRE",5,0
2016,"Neah Bay","seastar",0,0,"N",5,NA,"PISGIG",5,0
2016,"Neah Bay","seastar",0,0,"N",5,NA,"PISOCH",5,0
2016,"Neah Bay","bivalve",0,0,"N",5,NA,"PODSPP",5,0
2016,"Neah Bay","crab",0,0,"N",5,NA,"PUGGRA",5,0
2016,"Neah Bay","crab",0.005,0.005,"N",5,NA,"PUGPRO",5,0.0111803398874989
2016,"Neah Bay","seastar",0,0,"N",5,NA,"PYCHEL",5,0
2016,"Neah Bay","bivalve",0,0,"N",5,NA,"SCALLOP",5,0
2016,"Neah Bay","crab",0.00833333333333333,0.0052704627669473,"N",5,NA,"SCYDEC",5,0.0117851130197758
2016,"Neah Bay","seastar",0,0,"N",5,NA,"SOLSTI",5,0
2016,"Neah Bay","seastar.small",0,0,"N",5,NA,"STARREC",5,0
2016,"Neah Bay","urchin",0,0,"N",5,NA,"STRDRO",5,0
2016,"Neah Bay","urchin",0.0233333333333333,0.0113038833052088,"N",5,NA,"STRPUR",5,0.0252762514801718
2016,"Neah Bay",NA,0,0,"N",5,NA,"STYFOR",5,0
2016,"Neah Bay","tunicate",0.01,0.01,"N",5,NA,"STYMON",5,0.0223606797749979
2016,"Neah Bay","gastropod",0,0,"N",5,NA,"TEGSPP",5,0
2016,"Neah Bay","nudibranch",0,0,"N",5,NA,"TRICAT",5,0
2016,"Neah Bay",NA,0,0,"N",5,NA,"UNIDSP",5,0
2016,"Neah Bay","anenome",0,0,"N",5,NA,"URTCRA",5,0
2016,"Neah Bay","anenome",0,0,"N",5,NA,"URTLOF",5,0
2016,"Neah Bay","anenome",0,0,"N",5,NA,"URTPIS",5,0
2016,"Neah Bay","anenome",0,0,"N",5,NA,"URTSPP",5,0
2016,"Neah Bay","nudibranch",0,0,"N",10,NA,"ACAHUD",5,0
2016,"Neah Bay","nudibranch",0,0,"N",10,NA,"ACANAN",5,0
2016,"Neah Bay","gastropod",0,0,"N",10,NA,"ACMMIT",5,0
2016,"Neah Bay","anenome",0,0,"N",10,NA,"ANTELE",5,0
2016,"Neah Bay","anenome",0.00333333333333333,0.00333333333333333,"N",10,NA,"ANTXAN",5,0.0074535599249993
2016,"Neah Bay",NA,0,0,"N",10,NA,"BALNUB",5,0
2016,"Neah Bay",NA,0,0,"N",10,NA,"CADLUT",5,0
2016,"Neah Bay","crab",0.00333333333333333,0.00333333333333333,"N",10,NA,"CANORE",5,0.0074535599249993
2016,"Neah Bay","crab",0,0,"N",10,NA,"CANSPP",5,0
2016,"Neah Bay","gastropod",0.00333333333333333,0.00333333333333333,"N",10,NA,"CERFOL",5,0.0074535599249993
2016,"Neah Bay",NA,0,0,"N",10,NA,"CHITON",5,0
2016,"Neah Bay","bivalve",0,0,"N",10,NA,"CLAMSP",5,0
2016,"Neah Bay","sponge",0,0,"N",10,NA,"CRAARB",5,0
2016,"Neah Bay","bivalve",0.0133333333333333,0.00623609564462324,"N",10,NA,"CRAGIG",5,0.0139443337755679
2016,"Neah Bay","seastar",0,0,"N",10,NA,"CROPAP",5,0
2016,"Neah Bay","crab",0,0,"N",10,NA,"CRYDEC",5,0
2016,"Neah Bay","crab",0,0,"N",10,NA,"CRYSIT",5,0
2016,"Neah Bay","chiton",0.00333333333333333,0.00333333333333333,"N",10,NA,"CRYSTE",5,0.0074535599249993
2016,"Neah Bay","cucumber",0.08,0.0487054639873415,"N",10,NA,"CUCMIN",5,0.108908728351364
