year,site,zone,lump,n_obs,dens_weighted,sd_w,dens_averaged,sd_ave,se_w,se_ave
2016,Cape Johnson,5,P_ochraceous,9,0.005555555555555556,0.07071067811865477,0.005555555555555556,0.08660254037844388,0.023570226039551587,0.028867513459481294
2016,Cape Johnson,5,purple_urchin,9,0,0,0,0,0,0
2016,Cape Johnson,5,red_urchin,9,0,0,0,0,0,0
2016,Cape Johnson,5,sea_cucumber,9,0,0,0,0,0,0
2016,Cape Johnson,5,sea_star_YOY,9,0,0,0,0,0,0
2016,Cape Johnson,5,shelled_gastropod,63,0.019047619047619046,1.533669735354668,0.01904761904761905,1.571543826942157,0.193224224431176,0.19799591145369885
2016,Cape Johnson,5,shelled_mollusk,9,0,0,0,0,0,0
2016,Cape Johnson,5,small_anemone,18,0.002777777777777778,0.07905694150420949,0.002777777777777778,0.08660254037844387,0.018633899812498248,0.020412414523193152
2016,Cape Johnson,5,sponge,9,0,0,0,0,0,0
2016,Cape Johnson,5,tunicate,9,0.058333333333333334,0.1704772712123232,0.058333333333333334,0.225,0.0568257570707744,0.075
2016,Cape Johnson,10,bivalve,28,0.009821428571428571,0.16754974385735918,0.005357142857142857,0.17453642302672231,0.03166392531993888,0.03298428357510533
2016,Cape Johnson,10,blood_star,7,0.05952380952380952,0,0.05952380952380952,0,0,0
2016,Cape Johnson,10,brood_sea_star,7,0.009523809523809523,0,0.009523809523809523,0,0,0
2016,Cape Johnson,10,Cal_cuc,7,0,0,0,0,0,0
2016,Cape Johnson,10,chiton,14,0.0035714285714285718,0.03818813079129867,0.0023809523809523807,0.06236095644623236,0.010206207261596578,0.016666666666666666
2016,Cape Johnson,10,crabs,42,8.928571428571429e-4,0.052291251658379716,3.968253968253968e-4,0.04409585518440985,0.008068715304598784,0.006804138174397718
2016,Cape Johnson,10,green_urchin,7,0,0,0,0,0,0
2016,Cape Johnson,10,hermit_crabs,7,0,0,0,0,0,0
2016,Cape Johnson,10,kelp_crab,14,0.0017857142857142859,0.027003086243366087,0.0011904761904761904,0.044095855184409845,0.007216878364870323,0.011785113019775792
2016,Cape Johnson,10,large_anemone,49,0,0,0,0,0,0
2016,Cape Johnson,10,large_barnacle,7,0,0,0,0,0,0
2016,Cape Johnson,10,large_nudibranch,28,0.005952380952380953,0.1462494064565354,0.0029761904761904765,0.1462494064565354,0.027638539919628335,0.027638539919628335
2016,Cape Johnson,10,large_sea_star,28,0,0,0,0,0,0
2016,Cape Johnson,10,large_seastar,14,0,0,0,0,0,0
2016,Cape Johnson,10,leather_star,7,0.0023809523809523807,0,0.0023809523809523807,0,0,0
2016,Cape Johnson,10,med_nudibranch,42,0,0,0,0,0,0
2016,Cape Johnson,10,med_sea_star,14,0,0,0,0,0,0
2016,Cape Johnson,10,med_seastar,7,0,0,0,0,0,0
2016,Cape Johnson,10,mobile_invert,7,0,0,0,0,0,0
2016,Cape Johnson,10,no_org,7,0,0,0,0,0,0
2016,Cape Johnson,10,octopus,7,0,0,0,0,0,0
2016,Cape Johnson,10,orange_cucumber,7,0.016666666666666666,0,0.016666666666666666,0,0,0
2016,Cape Johnson,10,P_ochraceous,7,0,0,0,0,0,0
2016,Cape Johnson,10,purple_urchin,7,0,0,0,0,0,0
2016,Cape Johnson,10,red_urchin,7,0,0,0,0,0,0
2016,Cape Johnson,10,sea_cucumber,7,0.0023809523809523807,0,0.0023809523809523807,0,0,0
2016,Cape Johnson,10,sea_star_YOY,7,0,0,0,0,0,0
2016,Cape Johnson,10,shelled_gastropod,49,0.009668109668109668,0.23800046213726836,0.0047619047619047615,0.21900448160474467,0.03400006601960977,0.031286354514963526
2016,Cape Johnson,10,shelled_mollusk,7,0,0,0,0,0,0
2016,Cape Johnson,10,small_anemone,14,0,0,0,0,0,0
2016,Cape Johnson,10,sponge,7,0,0,0,0,0,0
2016,Cape Johnson,10,tunicate,7,0.04047619047619048,0,0.04047619047619048,0,0,0
2016,Destruction Island,5,bivalve,24,0,0,0,0,0,0
2016,Destruction Island,5,blood_star,6,0.08125,0.181142209327368,0.08333333333333333,0.223606797749979,0.07395099728874521,0.0912870929175277
2016,Destruction Island,5,brood_sea_star,6,0.008333333333333333,0.05773502691896259,0.008333333333333333,0.07071067811865475,0.02357022603955159,0.02886751345948129
2016,Destruction Island,5,Cal_cuc,6,0,0,0,0,0,0
2016,Destruction Island,5,chiton,12,0,0,0,0,0,0
2016,Destruction Island,5,crabs,36,0.005555555555555556,0.18856180831641267,0.005555555555555556,0.19402850002906638,0.03142696805273545,0.03233808333817773
2016,Destruction Island,5,green_urchin,6,0,0,0,0,0,0
2016,Destruction Island,5,hermit_crabs,6,0,0,0,0,0,0
2016,Destruction Island,5,kelp_crab,12,0.004166666666666667,0.06454972243679029,0.004166666666666667,0.07071067811865477,0.01863389981249825,0.020412414523193156
2016,Destruction Island,5,large_anemone,42,0.008333333333333333,0.28867513459481287,0.008333333333333333,0.2958039891549808,0.0445435403187374,0.04564354645876384
2016,Destruction Island,5,large_barnacle,6,0,0,0,0,0,0
2016,Destruction Island,5,large_nudibranch,24,0.0057692307692307696,0.10320313742306722,0.004166666666666667,0.09534625892455922,0.02106625221173716,0.019462473604038074
2016,Destruction Island,5,large_sea_star,24,0.016666666666666666,0.3055050463303894,0.016666666666666666,0.3190896140869863,0.06236095644623237,0.06513389472789297
2016,Destruction Island,5,large_seastar,12,0,0,0,0,0,0
2016,Destruction Island,5,leather_star,6,0.4375,1.5569735600409744,0.4375,1.906895382552488,0.6356317941841626,0.7784867800204873
2016,Destruction Island,5,med_nudibranch,36,0,0,0,0,0,0
2016,Destruction Island,5,med_sea_star,12,0,0,0,0,0,0
2016,Destruction Island,5,med_seastar,6,0,0,0,0,0,0
2016,Destruction Island,5,mobile_invert,6,0,0,0,0,0,0
2016,Destruction Island,5,no_org,6,0,0,0,0,0,0
2016,Destruction Island,5,octopus,6,0,0,0,0,0,0
2016,Destruction Island,5,orange_cucumber,6,0.22916666666666669,0.5823801736552049,0.22916666666666669,0.7132671308843552,0.2377557102947851,0.2911900868276025
2016,Destruction Island,5,P_ochraceous,6,0.29791666666666666,1.1450527644319861,0.31666666666666665,1.4142135623730951,0.4674658335702788,0.5773502691896258
2016,Destruction Island,5,purple_urchin,6,0.008333333333333333,0.05773502691896259,0.008333333333333333,0.07071067811865475,0.02357022603955159,0.02886751345948129
2016,Destruction Island,5,red_urchin,6,0,0,0,0,0,0
2016,Destruction Island,5,sea_cucumber,6,0,0,0,0,0,0
2016,Destruction Island,5,sea_star_YOY,6,0,0,0,0,0,0
2016,Destruction Island,5,shelled_gastropod,42,0.011363636363636364,0.3199948346690553,0.010714285714285714,0.33316662497915367,0.04937627496000098,0.05140872632984738
2016,Destruction Island,5,shelled_mollusk,6,0,0,0,0,0,0
2016,Destruction Island,5,small_anemone,12,0,0,0,0,0,0
2016,Destruction Island,5,sponge,6,0,0,0,0,0,0
2016,Destruction Island,5,tunicate,6,0.07333333333333333,0.1715614564327703,0.06249999999999999,0.24238399287081644,0.07003967129816899,0.09895285072531598
2016,Destruction Island,10,bivalve,24,0.03958333333333333,0.6667708251965838,0.03958333333333333,0.696419413859206,0.1361040247588423,0.1421560175769332
2016,Destruction Island,10,blood_star,6,0.31666666666666665,0.42817441928883765,0.31666666666666665,0.5244044240850758,0.17480147469502527,0.21408720964441885
2016,Destruction Island,10,brood_sea_star,6,0,0,0,0,0,0
2016,Destruction Island,10,Cal_cuc,6,0,0,0,0,0,0
2016,Destruction Island,10,chiton,12,0.0125,0.10408329997330665,0.0125,0.1140175425099138,0.030046260628866582,0.03291402943021917
2016,Destruction Island,10,crabs,36,0.002777777777777778,0.097182531580755,0.002777777777777778,0.1,0.0161970885967925,0.016666666666666666
2016,Destruction Island,10,green_urchin,6,0,0,0,0,0,0
2016,Destruction Island,10,hermit_crabs,6,0,0,0,0,0,0
2016,Destruction Island,10,kelp_crab,12,0,0,0,0,0,0
2016,Destruction Island,10,large_anemone,42,0,0,0,0,0,0
2016,Destruction Island,10,large_barnacle,6,0.03333333333333333,0.16329931618554525,0.03333333333333333,0.2,0.0666666666666667,0.08164965809277261
2016,Destruction Island,10,large_nudibranch,24,0.00625,0.10606601717798214,0.00625,0.11078234188139947,0.02165063509461097,0.022613350843332276
2016,Destruction Island,10,large_sea_star,24,0.00625,0.1513825177048746,0.00625,0.15811388300841897,0.03090082702956527,0.032274861218395144
2016,Destruction Island,10,large_seastar,12,0,0,0,0,0,0
2016,Destruction Island,10,leather_star,6,0.15833333333333333,0.16329931618554522,0.15833333333333333,0.2,0.06666666666666668,0.08164965809277261
2016,Destruction Island,10,med_nudibranch,36,0,0,0,0,0,0
2016,Destruction Island,10,med_sea_star,12,0,0,0,0,0,0
2016,Destruction Island,10,med_seastar,6,0,0,0,0,0,0
2016,Destruction Island,10,mobile_invert,6,0,0,0,0,0,0
2016,Destruction Island,10,no_org,6,0,0,0,0,0,0
2016,Destruction Island,10,octopus,6,0,0,0,0,0,0
2016,Destruction Island,10,orange_cucumber,6,0.25833333333333336,0.939858145324779,0.25833333333333336,1.1510864433221337,0.383695481107378,0.4699290726623895
2016,Destruction Island,10,P_ochraceous,6,0,0,0,0,0,0
2016,Destruction Island,10,purple_urchin,6,0,0,0,0,0,0
2016,Destruction Island,10,red_urchin,6,0,0,0,0,0,0
2016,Destruction Island,10,sea_cucumber,6,0,0,0,0,0,0
2016,Destruction Island,10,sea_star_YOY,6,0,0,0,0,0,0
2016,Destruction Island,10,shelled_gastropod,42,0.06785714285714287,1.4750302660333061,0.06785714285714287,1.5114562514343575,0.22760211134441477,0.23322276291746724
2016,Destruction Island,10,shelled_mollusk,6,0,0,0,0,0,0
2016,Destruction Island,10,small_anemone,12,0,0,0,0,0,0
2016,Destruction Island,10,sponge,6,0.008333333333333333,0.05773502691896259,0.008333333333333333,0.07071067811865475,0.02357022603955159,0.02886751345948129
2016,Destruction Island,10,tunicate,6,0.09166666666666667,0.30550504633038933,0.09166666666666667,0.3741657386773941,0.12472191289246472,0.15275252316519466
2016,Neah Bay,5,bivalve,60,8.333333333333333e-4,0.10704360482220943,8.333333333333333e-4,0.1118033988749895,0.013819269959814168,0.014433756729740645
2016,Neah Bay,5,blood_star,15,0.06333333333333334,0.39791121287711073,0.06333333333333334,0.48733971724044817,0.10274023338281627,0.12583057392117916
2016,Neah Bay,5,brood_sea_star,15,0.01,0.12909944487358058,0.01,0.15811388300841897,0.03333333333333333,0.040824829046386304
2016,Neah Bay,5,Cal_cuc,15,0,0,0,0,0,0
2016,Neah Bay,5,chiton,30,0,0,0,0,0,0
2016,Neah Bay,5,crabs,90,0.002777777777777778,0.24008100484813225,0.002777777777777778,0.24704131590627892,0.0253067599420675,0.02604044114763417
2016,Neah Bay,5,green_urchin,15,0,0,0,0,0,0
2016,Neah Bay,5,hermit_crabs,15,0.003333333333333333,0.09128709291752769,0.003333333333333333,0.1118033988749895,0.023570226039551584,0.02886751345948129
2016,Neah Bay,5,kelp_crab,30,0.0016666666666666666,0.10206207261596575,0.0016666666666666666,0.1118033988749895,0.018633899812498248,0.020412414523193152
2016,Neah Bay,5,large_anemone,105,0,0,0,0,0,0
2016,Neah Bay,5,large_barnacle,15,0,0,0,0,0,0
2016,Neah Bay,5,large_nudibranch,60,0.009999999999999998,0.7569125885243728,0.009999999999999998,0.7905694150420949,0.09771699499632143,0.10206207261596575
2016,Neah Bay,5,large_sea_star,60,0,0,0,0,0,0
2016,Neah Bay,5,large_seastar,30,0.006666666666666666,0.25,0.006666666666666666,0.2738612787525831,0.04564354645876384,0.05
2016,Neah Bay,5,leather_star,15,0.003333333333333333,0.09128709291752769,0.003333333333333333,0.1118033988749895,0.023570226039551584,0.02886751345948129
2016,Neah Bay,5,med_nudibranch,90,0.0011111111111111111,0.1536590742882148,0.0011111111111111111,0.15811388300841897,0.016197088596792503,0.016666666666666666
2016,Neah Bay,5,med_sea_star,30,0,0,0,0,0,0
2016,Neah Bay,5,med_seastar,15,0,0,0,0,0,0
2016,Neah Bay,5,mobile_invert,15,0,0,0,0,0,0
2016,Neah Bay,5,no_org,15,0,0,0,0,0,0
2016,Neah Bay,5,octopus,15,0,0,0,0,0,0
2016,Neah Bay,5,orange_cucumber,15,0.006666666666666666,0.18257418583505539,0.006666666666666666,0.223606797749979,0.04714045207910317,0.05773502691896258
2016,Neah Bay,5,P_ochraceous,15,0,0,0,0,0,0
2016,Neah Bay,5,purple_urchin,15,0.023333333333333334,0.32914029430219166,0.023333333333333334,0.4031128874149275,0.08498365855987974,0.10408329997330663
2016,Neah Bay,5,red_urchin,15,0.01,0.15811388300841897,0.01,0.19364916731037085,0.040824829046386304,0.05
2016,Neah Bay,5,sea_cucumber,15,0.026666666666666665,0.28867513459481287,0.026666666666666665,0.3535533905932738,0.07453559924999298,0.09128709291752769
2016,Neah Bay,5,sea_star_YOY,15,0,0,0,0,0,0
2016,Neah Bay,5,shelled_gastropod,105,0.016666666666666666,0.8521681032463466,0.016666666666666666,0.8732124598286491,0.08316309141225228,0.08521681032463468
2016,Neah Bay,5,shelled_mollusk,15,0,0,0,0,0,0
2016,Neah Bay,5,small_anemone,30,0.0016666666666666666,0.10206207261596575,0.0016666666666666666,0.1118033988749895,0.018633899812498248,0.020412414523193152
2016,Neah Bay,5,sponge,15,0,0,0,0,0,0
2016,Neah Bay,5,tunicate,15,0.01,0.15811388300841897,0.01,0.19364916731037085,0.040824829046386304,0.05
2016,Neah Bay,10,bivalve,60,0.003333333333333333,0.20916500663351892,0.003333333333333333,0.21846572437632575,0.027003086243366087,0.028203803740888312
2016,Neah Bay,10,blood_star,15,0.06333333333333334,0.44721359549995793,0.06333333333333334,0.5477225575051661,0.11547005383792515,0.1414213562373095
2016,Neah Bay,10,brood_sea_star,15,0,0,0,0,0,0
2016,Neah Bay,10,Cal_cuc,15,0,0,0,0,0,0
2016,Neah Bay,10,chiton,30,0.0016666666666666666,0.10206207261596575,0.0016666666666666666,0.1118033988749895,0.018633899812498248,0.020412414523193152
2016,Neah Bay,10,crabs,90,0.0011111111111111111,0.1536590742882148,0.0011111111111111111,0.15811388300841897,0.016197088596792503,0.016666666666666666
2016,Neah Bay,10,green_urchin,15,0.003333333333333333,0.09128709291752769,0.003333333333333333,0.1118033988749895,0.023570226039551584,0.02886751345948129
2016,Neah Bay,10,hermit_crabs,15,0,0,0,0,0,0
2016,Neah Bay,10,kelp_crab,30,0,0,0,0,0,0
2016,Neah Bay,10,large_anemone,105,0.005714285714285714,0.49880810319152175,0.005714285714285714,0.5111262075065218,0.048678686429192555,0.049880810319152175
2016,Neah Bay,10,large_barnacle,15,0,0,0,0,0,0
2016,Neah Bay,10,large_nudibranch,60,8.333333333333333e-4,0.10704360482220943,8.333333333333333e-4,0.1118033988749895,0.013819269959814168,0.014433756729740645
2016,Neah Bay,10,large_sea_star,60,8.333333333333333e-4,0.10704360482220943,8.333333333333333e-4,0.1118033988749895,0.013819269959814168,0.014433756729740645
2016,Neah Bay,10,large_seastar,30,0.003333333333333333,0.14433756729740646,0.003333333333333333,0.15811388300841897,0.026352313834736497,0.028867513459481287
2016,Neah Bay,10,leather_star,15,0.003333333333333333,0.09128709291752769,0.003333333333333333,0.1118033988749895,0.023570226039551584,0.02886751345948129
2016,Neah Bay,10,med_nudibranch,90,5.555555555555556e-4,0.10865337342004415,5.555555555555556e-4,0.1118033988749895,0.01145307118227128,0.011785113019775794
2016,Neah Bay,10,med_sea_star,30,0,0,0,0,0,0
2016,Neah Bay,10,med_seastar,15,0,0,0,0,0,0
2016,Neah Bay,10,mobile_invert,15,0,0,0,0,0,0
2016,Neah Bay,10,no_org,15,0,0,0,0,0,0
2016,Neah Bay,10,octopus,15,0,0,0,0,0,0
2016,Neah Bay,10,orange_cucumber,15,0.08,1.0165300454651272,0.08,1.2449899597988732,0.26246692913372704,0.3214550253664318
2016,Neah Bay,10,P_ochraceous,15,0,0,0,0,0,0
2016,Neah Bay,10,purple_urchin,15,0,0,0,0,0,0
2016,Neah Bay,10,red_urchin,15,0.03666666666666667,0.6123724356957945,0.03666666666666667,0.75,0.15811388300841894,0.19364916731037085
2016,Neah Bay,10,sea_cucumber,15,0.07333333333333333,0.779957263786506,0.07333333333333333,0.9552486587271399,0.20138409955990952,0.24664414311581234
2016,Neah Bay,10,sea_star_YOY,15,0,0,0,0,0,0
2016,Neah Bay,10,shelled_gastropod,105,0.0019047619047619048,0.20987524639084776,0.001904761904761905,0.21505813167606566,0.02048172682629197,0.020987524639084775
2016,Neah Bay,10,shelled_mollusk,15,0,0,0,0,0,0
2016,Neah Bay,10,small_anemone,30,0.043333333333333335,1.8819316317727026,0.04333333333333333,2.06155281280883,0.3435921354681384,0.3763863263545404
2016,Neah Bay,10,sponge,15,0,0,0,0,0,0
2016,Neah Bay,10,tunicate,15,0.006666666666666666,0.12909944487358058,0.006666666666666666,0.15811388300841897,0.03333333333333333,0.040824829046386304
2016,Tatoosh Island,5,bivalve,60,0.0175,1.0190886451465675,0.0175,1.0644033753490947,0.13156377836539118,0.13741388487913353
2016,Tatoosh Island,5,blood_star,15,0.16666666666666666,0.7245688373094719,0.16666666666666669,0.8874119674649424,0.18708286933869706,0.229128784747792
2016,Tatoosh Island,5,brood_sea_star,15,0.04666666666666667,0.45643546458763845,0.04666666666666666,0.5590169943749475,0.11785113019775792,0.14433756729740643
2016,Tatoosh Island,5,Cal_cuc,15,0,0,0,0,0,0
2016,Tatoosh Island,5,chiton,30,0.011666666666666667,0.28504385627478457,0.011666666666666667,0.3122498999199199,0.05204164998665333,0.0570087712549569
2016,Tatoosh Island,5,crabs,90,0.0011111111111111111,0.1536590742882148,0.0011111111111111111,0.15811388300841897,0.016197088596792503,0.016666666666666666
2016,Tatoosh Island,5,green_urchin,15,0.5366666666666666,3.4132096331752027,0.5366666666666667,4.180310993215696,0.8812869377601524,1.079351657246145
2016,Tatoosh Island,5,hermit_crabs,15,0,0,0,0,0,0
2016,Tatoosh Island,5,kelp_crab,30,0,0,0,0,0,0
2016,Tatoosh Island,5,large_anemone,105,0.021904761904761906,1.321525092999967,0.021904761904761906,1.3541602563950843,0.1289676434661985,0.13215250929999672
2016,Tatoosh Island,5,large_barnacle,15,0.19666666666666666,0.8708233651742088,0.19666666666666666,1.0665364503850772,0.22484562605386735,0.2753785273643051
2016,Tatoosh Island,5,large_nudibranch,60,0.006666666666666667,0.35059473279937714,0.006666666666666667,0.36618425565677876,0.04526158538000089,0.04727418412673544
2016,Tatoosh Island,5,large_sea_star,60,8.333333333333333e-4,0.10704360482220943,8.333333333333333e-4,0.1118033988749895,0.013819269959814168,0.014433756729740645
2016,Tatoosh Island,5,large_seastar,30,0.005,0.22821773229381923,0.005,0.25,0.04166666666666667,0.04564354645876384
2016,Tatoosh Island,5,leather_star,15,0.09333333333333334,0.4564354645876384,0.09333333333333334,0.5590169943749475,0.1178511301977579,0.14433756729740643
2016,Tatoosh Island,5,med_nudibranch,90,0,0,0,0,0,0
2016,Tatoosh Island,5,med_sea_star,30,0,0,0,0,0,0
2016,Tatoosh Island,5,med_seastar,15,0,0,0,0,0,0
2016,Tatoosh Island,5,mobile_invert,15,0,0,0,0,0,0
2016,Tatoosh Island,5,no_org,15,0,0,0,0,0,0
2016,Tatoosh Island,5,octopus,15,0,0,0,0,0,0
2016,Tatoosh Island,5,orange_cucumber,15,0.026666666666666665,0.32914029430219166,0.026666666666666665,0.4031128874149275,0.08498365855987974,0.10408329997330663
2016,Tatoosh Island,5,P_ochraceous,15,0.02,0.241522945769824,0.02,0.2958039891549808,0.06236095644623236,0.07637626158259733
2016,Tatoosh Island,5,purple_urchin,15,0.37333333333333335,3.5742132001323035,0.37333333333333335,4.377499286122158,0.9228578799938085,1.1302654555457317
2016,Tatoosh Island,5,red_urchin,15,0.07,0.43779751788545657,0.07,0.5361902647381804,0.1130388330520878,0.13844373104863458
2016,Tatoosh Island,5,sea_cucumber,15,0.01,0.27386127875258304,0.009999999999999998,0.33541019662496846,0.07071067811865475,0.08660254037844387
2016,Tatoosh Island,5,sea_star_YOY,15,0,0,0,0,0,0
2016,Tatoosh Island,5,shelled_gastropod,105,0.042843137254901964,4.455304353245257,0.05666666666666667,6.19354502688081,0.4347931843339964,0.6044281043543007
2016,Tatoosh Island,5,shelled_mollusk,15,0,0,0,0,0,0
2016,Tatoosh Island,5,small_anemone,30,0.025,0.9365272731390865,0.024999999999999998,1.0259142264341594,0.17098570440569322,0.1873054546278173
2016,Tatoosh Island,5,sponge,15,0,0,0,0,0,0
2016,Tatoosh Island,5,tunicate,15,0.006666666666666666,0.12909944487358058,0.006666666666666666,0.15811388300841897,0.03333333333333333,0.040824829046386304
2016,Tatoosh Island,10,bivalve,48,0.003125,0.21408720964441885,0.003125,0.22360679774997896,0.03090082702956527,0.032274861218395144
2016,Tatoosh Island,10,blood_star,12,0.09583333333333334,0.594418483337567,0.09583333333333334,0.7280109889280518,0.1715938356831167,0.2101586702153082
2016,Tatoosh Island,10,brood_sea_star,12,0.0125,0.11547005383792518,0.0125,0.1414213562373095,0.03333333333333334,0.040824829046386304
2016,Tatoosh Island,10,Cal_cuc,12,0.004166666666666667,0.08164965809277262,0.004166666666666667,0.1,0.02357022603955159,0.02886751345948129
2016,Tatoosh Island,10,chiton,24,0.010416666666666668,0.219848432637882,0.010416666666666668,0.24083189157584595,0.04487637339278754,0.04915960401250877
2016,Tatoosh Island,10,crabs,72,0.001388888888888889,0.13743685418725535,0.001388888888888889,0.14142135623730953,0.016197088596792503,0.01666666666666667
2016,Tatoosh Island,10,green_urchin,12,0.1375,0.6928203230275509,0.1375,0.8485281374238571,0.2,0.24494897427831785
2016,Tatoosh Island,10,hermit_crabs,12,0,0,0,0,0,0
2016,Tatoosh Island,10,kelp_crab,24,0,0,0,0,0,0
2016,Tatoosh Island,10,large_anemone,84,0.0071428571428571435,0.4710676829339516,0.0071428571428571435,0.4827007354458868,0.05139769796410216,0.05266696805218166
2016,Tatoosh Island,10,large_barnacle,12,0.03333333333333333,0.3829708431025352,0.03333333333333333,0.4690415759823429,0.11055415967851333,0.13540064007726602
2016,Tatoosh Island,10,large_nudibranch,48,0.003125,0.16072751268321592,0.003125,0.1678744119329035,0.023199018178458427,0.02423058422987799
2016,Tatoosh Island,10,large_sea_star,48,0.0020833333333333333,0.19148542155126763,0.0020833333333333333,0.2,0.027638539919628335,0.02886751345948129
2016,Tatoosh Island,10,large_seastar,24,0.010416666666666666,0.20412414523193154,0.010416666666666666,0.223606797749979,0.04166666666666668,0.04564354645876385
2016,Tatoosh Island,10,leather_star,12,0.075,0.34641016151377546,0.075,0.42426406871192845,0.1,0.1224744871391589
2016,Tatoosh Island,10,med_nudibranch,72,0,0,0,0,0,0
2016,Tatoosh Island,10,med_sea_star,24,0,0,0,0,0,0
2016,Tatoosh Island,10,med_seastar,12,0,0,0,0,0,0
2016,Tatoosh Island,10,mobile_invert,12,0,0,0,0,0,0
2016,Tatoosh Island,10,no_org,12,0,0,0,0,0,0
2016,Tatoosh Island,10,octopus,12,0,0,0,0,0,0
2016,Tatoosh Island,10,orange_cucumber,12,0.0125,0.2449489742783178,0.012499999999999999,0.30000000000000004,0.07071067811865475,0.08660254037844388
2016,Tatoosh Island,10,P_ochraceous,12,0.004166666666666667,0.08164965809277262,0.004166666666666667,0.1,0.02357022603955159,0.02886751345948129
2016,Tatoosh Island,10,purple_urchin,12,0.6958333333333333,3.806135397836849,0.6958333333333333,4.661544808322666,1.098736648256634,1.3456720749622968
2016,Tatoosh Island,10,red_urchin,12,0.22916666666666669,1.4560219778561037,0.22916666666666666,1.783255450012701,0.4203173404306164,0.5147815070493501
2016,Tatoosh Island,10,sea_cucumber,12,0,0,0,0,0,0
2016,Tatoosh Island,10,sea_star_YOY,12,0,0,0,0,0,0
2016,Tatoosh Island,10,shelled_gastropod,84,0.008928571428571428,0.4790864322059325,0.008928571428571428,0.4909175083453431,0.052272615238333694,0.05356349147551548
2016,Tatoosh Island,10,shelled_mollusk,12,0.0125,0.2449489742783178,0.012499999999999999,0.30000000000000004,0.07071067811865475,0.08660254037844388
2016,Tatoosh Island,10,small_anemone,24,0,0,0,0,0,0
2016,Tatoosh Island,10,sponge,12,0.008333333333333333,0.08164965809277262,0.008333333333333333,0.1,0.02357022603955159,0.02886751345948129
2016,Tatoosh Island,10,tunicate,12,0.004166666666666667,0.08164965809277262,0.004166666666666667,0.1,0.02357022603955159,0.02886751345948129
2017,Cape Alava,5,bivalve,48,0.007291666666666667,0.3354101966249685,0.007291666666666667,0.35032452487268534,0.04841229182759272,0.05056498968474316
2017,Cape Alava,5,blood_star,12,0.05520833333333333,0.25617376914899,0.05416666666666667,0.31622776601683794,0.07395099728874521,0.09128709291752769
2017,Cape Alava,5,brood_sea_star,12,0.008333333333333333,0.11547005383792518,0.008333333333333333,0.1414213562373095,0.03333333333333334,0.040824829046386304
2017,Cape Alava,5,Cal_cuc,12,0,0,0,0,0,0
2017,Cape Alava,5,chiton,24,0.017261904761904763,0.27491495283544876,0.015625,0.3008321791298265,0.05611677975901275,0.061407111423135145
2017,Cape Alava,5,crabs,72,0.00625,0.3274480450731417,0.00625,0.3369412586263456,0.038590122192916125,0.039708908139369885
2017,Cape Alava,5,green_urchin,12,0.004166666666666667,0.08164965809277262,0.004166666666666667,0.1,0.02357022603955159,0.02886751345948129
2017,Cape Alava,5,hermit_crabs,12,0.004166666666666667,0.08164965809277262,0.004166666666666667,0.1,0.02357022603955159,0.02886751345948129
2017,Cape Alava,5,kelp_crab,24,0,0,0,0,0,0
2017,Cape Alava,5,large_anemone,84,0.005357142857142857,0.42201331506865764,0.005357142857142857,0.43243496620879307,0.0460454276328898,0.04718252299517774
2017,Cape Alava,5,large_barnacle,12,0.03333333333333333,0.18257418583505536,0.03333333333333333,0.22360679774997894,0.05270462766947299,0.06454972243679027
2017,Cape Alava,5,large_nudibranch,48,0.0010416666666666667,0.09574271077563382,0.0010416666666666667,0.1,0.013819269959814168,0.014433756729740645
2017,Cape Alava,5,large_sea_star,48,0.004166666666666667,0.30276503540974914,0.004166666666666667,0.31622776601683794,0.04370036867375631,0.045643546458763846
2017,Cape Alava,5,large_seastar,24,0,0,0,0,0,0
2017,Cape Alava,5,leather_star,12,0.06916666666666667,0.31775252424908706,0.06666666666666667,0.406201920231798,0.09172725270544675,0.11726039399558574
2017,Cape Alava,5,med_nudibranch,72,6.944444444444445e-4,0.097182531580755,6.944444444444445e-4,0.1,0.01145307118227128,0.011785113019775794
2017,Cape Alava,5,med_sea_star,24,0,0,0,0,0,0
2017,Cape Alava,5,med_seastar,12,0.07833333333333334,0.6717142249498664,0.0875,0.8717797887081347,0.19390719429665312,0.2516611478423583
2017,Cape Alava,5,mobile_invert,12,0,0,0,0,0,0
2017,Cape Alava,5,no_org,12,0,0,0,0,0,0
2017,Cape Alava,5,octopus,12,0,0,0,0,0,0
2017,Cape Alava,5,orange_cucumber,12,0.15625,0.41331989225457477,0.15416666666666667,0.5049752469181039,0.11931517552730293,0.14577379737113252
2017,Cape Alava,5,P_ochraceous,12,0.0125,0.1825741858350554,0.0125,0.22360679774997896,0.052704627669473,0.06454972243679029
2017,Cape Alava,5,purple_urchin,12,0.016666666666666666,0.1825741858350554,0.016666666666666666,0.22360679774997896,0.052704627669473,0.06454972243679029
2017,Cape Alava,5,red_urchin,12,0,0,0,0,0,0
2017,Cape Alava,5,sea_cucumber,12,0.004166666666666667,0.08164965809277262,0.004166666666666667,0.1,0.02357022603955159,0.02886751345948129
2017,Cape Alava,5,sea_star_YOY,12,0.008333333333333333,0.16329931618554525,0.008333333333333333,0.2,0.04714045207910318,0.05773502691896258
2017,Cape Alava,5,shelled_gastropod,84,0.040482954545454544,2.6732081110858403,0.03898809523809524,2.7427176303804948,0.2916709170814472,0.299255027407346
