CRUISE,HAUL_NO,STATION,VESSEL,SURVEY,YEAR,Climatology,NET_IN_TIM,NET_IN_LAT,NET_IN_LON,BOTTOM_DEP,LATITUDE,LONGITUDE,LONG,LATBIN,ALLROCK,Target,Eco,FractionTarget,FractionEco,BROWN_ROCK,AURORA_ROC,REDBANDED,DARKBLOTCH,CALICO_ROC,SPLITNOSE,GREENSTRIP,WIDOW_ROCK,YELLOWTAIL,CHILIPEPPE,SQUARESPOT,SHORTBELLY,COWCOD,BLACK_ROCK,BLACKGILL,VERMILION,BLUE_ROCKF,SPECKLED_R,BOCACCIO,CANARY_ROC,REDSTRIPE,GRASS_ROCK,YELLOWMOUT,YELLOWEYE,BANK_ROCKF,STRIPETAIL,HALFBANDED,OLIVE_ROCK,TREEFISH,PYGMY_ROCK,SHARPCHIN,ROSY_GROUP,COPPER_GRO,PUGET_SOUN,UNIDENTIFI,NearStatio,NearTrawl,PsuedoStation,Distance,AREA,lat,Region
504,130,410,DSJ,SWFSC,2005,1,6/5/05 0:00,3345.280029,11911.36035,799,33.75466715,119.1893392,-119.1893392,33,143,2,141,0.01399,0.98601,0,0,0,0,0,0,0,0,0,0,10,109,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19,0,0,0,0,3,0,0,0,410,410,410,1898.799801,San Nicolas,33.5533334,NCI
504,131,422,DSJ,SWFSC,2005,1,6/5/05 0:00,3419.169922,12017.67969,382,34.3194987,120.2946615,-120.2946615,34,19,0,19,0,1,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,422,422,422,507.9428941,San Miguel,34.18067251,NCI
504,132,421,DSJ,SWFSC,2005,1,6/6/05 0:00,3425.219971,12013.17969,80,34.42033285,120.2196615,-120.2196615,34,2,1,1,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,421,421,421,754.8258876,San Miguel,34.18067251,NCI
504,133,426,DSJ,SWFSC,2005,1,6/6/05 0:00,3420.610107,12002.91992,548,34.34350179,120.0486654,-120.0486654,34,32,3,29,0.09375,0.90625,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,426,426,426,1806.173475,Santa Barbara,34.333333,NCI
504,135,110,DSJ,SWFSC,2005,1,6/7/05 0:00,3635.189941,12210.73047,2330,36.58649902,122.1788411,-122.1788411,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,110,491.5229427,Monterey Bay Outside,36.65294432,Monterey
504,137,109,DSJ,SWFSC,2005,1,6/8/05 0:00,3634.360107,12201.87012,600,36.57266846,122.0311686,-122.0311686,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,109,1200.960886,Monterey Bay Outside,36.65294432,Monterey
504,138,113,DSJ,SWFSC,2005,1,6/8/05 0:00,3638.159912,12202.95996,900,36.63599854,122.0493327,-122.0493327,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,113,113,1187.16595,Monterey Bay Outside,36.65294432,Monterey
504,139,117,DSJ,SWFSC,2005,1,6/8/05 0:00,3641.580078,12205.95996,1900,36.6930013,122.0993327,-122.0993327,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,117,1118.043812,Monterey Bay Outside,36.65294432,Monterey
504,140,118,DSJ,SWFSC,2005,1,6/8/05 0:00,3646,12208.69043,1000,36.76666667,122.1448405,-122.1448405,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,118,872.1061666,Monterey Bay Outside,36.65294432,Monterey
504,141,123,DSJ,SWFSC,2005,1,6/8/05 0:00,3658.830078,12217.32031,86,36.9805013,122.2886719,-122.2886719,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,123,123,412.2655814,Davenport,36.983333,Monterey
504,142,124,DSJ,SWFSC,2005,1,6/8/05 0:00,3659.100098,12222.40039,133,36.98500163,122.3733398,-122.3733398,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,124,236.9888743,Davenport,36.983333,Monterey
504,143,125,DSJ,SWFSC,2005,1,6/8/05 0:00,3658.959961,12224.87988,200,36.98266602,122.4146647,-122.4146647,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,125,921.6975032,Davenport,36.983333,Monterey
504,144,126,DSJ,SWFSC,2005,1,6/9/05 0:00,3658.22998,12235.04004,400,36.97049967,122.5840007,-122.5840007,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,126,126,1580.930746,Davenport,36.983333,Monterey
504,145,127,DSJ,SWFSC,2005,1,6/9/05 0:00,3659.040039,12245.76953,1100,36.98400065,122.7628255,-122.7628255,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,127,127,406.1427644,Davenport,36.983333,Monterey
504,146,162,DSJ,SWFSC,2005,1,6/9/05 0:00,3753.350098,12329.95996,1218,37.88916829,123.4993327,-123.4993327,37,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,162,162,162,651.2976915,Farallones Outside,37.76866087,Farallones
504,147,160,DSJ,SWFSC,2005,1,6/10/05 0:00,3752.959961,12318.80957,85,37.88266602,123.3134928,-123.3134928,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,160,288.4780948,Farallones Outside,37.76866087,Farallones
504,148,156,DSJ,SWFSC,2005,1,6/10/05 0:00,3744.879883,12308.70996,78,37.74799805,123.145166,-123.145166,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,156,156,793.9840726,Farallones Outside,37.76866087,Farallones
504,149,152,DSJ,SWFSC,2005,1,6/10/05 0:00,3739.669922,12302.58984,111,37.66116536,123.0431641,-123.0431641,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,152,152,341.3453978,Farallones Outside,37.76866087,Farallones
504,150,119,DSJ,SWFSC,2005,1,6/10/05 0:00,3650.98999,12159.75977,90,36.84983317,121.9959961,-121.9959961,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,119,119,1181.252178,Monterey Bay Inside,36.73214652,Monterey
504,151,114,DSJ,SWFSC,2005,1,6/10/05 0:00,3646.290039,12152.76953,70,36.77150065,121.8794922,-121.8794922,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,114,114,1263.23262,Monterey Bay Inside,36.73214652,Monterey
504,152,116,DSJ,SWFSC,2005,1,6/11/05 0:00,3645.060059,12158.80957,566,36.75100098,121.9801595,-121.9801595,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,116,116,1261.750505,Monterey Bay Inside,36.73214652,Monterey
504,153,115,DSJ,SWFSC,2005,1,6/11/05 0:00,3642.669922,12155.08984,91,36.71116536,121.9181641,-121.9181641,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,115,931.7846,Monterey Bay Inside,36.73214652,Monterey
504,154,111,DSJ,SWFSC,2005,1,6/11/05 0:00,3639.199951,12153.71973,36,36.65333252,121.8953288,-121.8953288,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,111,3002.978834,Monterey Bay Inside,36.73214652,Monterey
504,155,112,DSJ,SWFSC,2005,1,6/11/05 0:00,3639.76001,12155.50977,80,36.66266683,121.9251628,-121.9251628,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,112,2100.286933,Monterey Bay Inside,36.73214652,Monterey
PWCC06,1,0,EX,PWCC,2006,1,5/9/06 0:00,4431.660156,12430.20996,101,44.52766927,124.5034993,-124.5034993,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,521,682,4064.015145,Newport,44.5,Newport
PWCC06,2,0,EX,PWCC,2006,1,5/9/06 0:00,4431.700195,12433.86035,132,44.52833659,124.5643392,-124.5643392,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,683,683,3741.307374,Newport,44.5,Newport
PWCC06,3,0,EX,PWCC,2006,1,5/9/06 0:00,4430.560059,12438.0498,196,44.50933431,124.6341634,-124.6341634,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,522,683,3683.936235,Newport,44.5,Newport
PWCC06,4,0,EX,PWCC,2006,1,5/9/06 0:00,4429.75,12446.15039,338,44.49583333,124.7691732,-124.7691732,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,523,684,4761.883447,Newport,44.5,Newport
PWCC06,5,0,EX,PWCC,2006,1,5/9/06 0:00,4429.069824,12456.2002,530,44.48449707,124.9366699,-124.9366699,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,524,686,2016.500297,Newport,44.5,Newport
PWCC06,6,0,EX,PWCC,2006,1,5/9/06 0:00,4400.759766,12459.01953,799,44.01266276,124.9836589,-124.9836589,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,674,674,3789.558358,Heceta Head,44,Heceta
PWCC06,7,0,EX,PWCC,2006,1,5/9/06 0:00,4359.589844,12458.05957,538,43.99316406,124.9676595,-124.9676595,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,674,674,2355.908023,Heceta Head,44,Heceta
PWCC06,8,0,EX,PWCC,2006,1,5/9/06 0:00,4358.899902,12457.04004,238,43.98166504,124.9506673,-124.9506673,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,674,674,2200.681718,Heceta Head,44,Heceta
PWCC06,9,0,EX,PWCC,2006,1,5/9/06 0:00,4358.549805,12456.59961,170,43.97583008,124.9433268,-124.9433268,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,674,674,2683.415004,Heceta Head,44,Heceta
PWCC06,10,0,EX,PWCC,2006,1,5/9/06 0:00,4358.97998,12454.73047,102,43.98299967,124.9121745,-124.9121745,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,674,674,2927.022394,Heceta Head,44,Heceta
PWCC06,11,0,EX,PWCC,2006,1,5/10/06 0:00,4331.330078,12444.30957,539,43.52216797,124.7384928,-124.7384928,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,504,664,4640.206911,Coos Bay,43.5,Heceta
PWCC06,12,0,EX,PWCC,2006,1,5/10/06 0:00,4328.049805,12440.66016,368,43.46749674,124.6776693,-124.6776693,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,664,664,3731.371569,Coos Bay,43.5,Heceta
PWCC06,13,0,EX,PWCC,2006,1,5/10/06 0:00,4326.180176,12437.28027,190,43.43633626,124.6213379,-124.6213379,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,663,663,7801.22027,Coos Bay,43.5,Heceta
PWCC06,14,0,EX,PWCC,2006,1,5/10/06 0:00,4326.490234,12425.2002,101,43.44150391,124.4200033,-124.4200033,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662,662,662,7639.664653,Coos Bay,43.5,Heceta
PWCC06,15,0,EX,PWCC,2006,1,5/10/06 0:00,4325.350098,12433.75977,135,43.42250163,124.5626628,-124.5626628,43,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,663,663,8685.404194,Coos Bay,43.5,Heceta
PWCC06,16,0,EX,PWCC,2006,1,5/11/06 0:00,4305.399902,12454.83984,587,43.08999837,124.9139974,-124.9139974,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,654,654,10647.34923,Bandon,43,Blanco
PWCC06,17,0,EX,PWCC,2006,1,5/11/06 0:00,4303.100098,12453.26953,388,43.05166829,124.8878255,-124.8878255,43,10,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,653,653,6502.128692,Bandon,43,Blanco
PWCC06,18,0,EX,PWCC,2006,1,5/11/06 0:00,4259.97998,12451.29004,187,42.99966634,124.854834,-124.854834,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,653,653,397.3527767,Bandon,43,Blanco
PWCC06,19,0,EX,PWCC,2006,1,5/11/06 0:00,4258.060059,12447.88965,146,42.96766764,124.7981608,-124.7981608,42,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,653,653,5551.221734,Bandon,43,Blanco
PWCC06,20,0,EX,PWCC,2006,1,5/11/06 0:00,4254.680176,12439.57031,95,42.91133626,124.6595052,-124.6595052,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,651,651,10107.29827,Bandon,43,Blanco
PWCC06,21,0,EX,PWCC,2006,1,5/11/06 0:00,4233.75,12434.40039,91,42.5625,124.5733398,-124.5733398,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,641,641,7553.290098,Gold Beach,42.5,Blanco
PWCC06,22,0,EX,PWCC,2006,1,5/11/06 0:00,4231.72998,12439.50977,134,42.52883301,124.6584961,-124.6584961,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,641,641,5116.038437,Gold Beach,42.5,Blanco
PWCC06,23,0,EX,PWCC,2006,1,5/11/06 0:00,4230.439941,12442.38965,166,42.50733236,124.7064941,-124.7064941,42,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,642,642,1378.020633,Gold Beach,42.5,Blanco
PWCC06,24,0,EX,PWCC,2006,1,5/12/06 0:00,4226.009766,12447.33008,479,42.43349609,124.7888346,-124.7888346,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,643,643,8111.846401,Gold Beach,42.5,Blanco
PWCC06,25,0,EX,PWCC,2006,1,5/12/06 0:00,4224.640137,12445.80957,410,42.41066895,124.7634928,-124.7634928,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,642,642,10526.42433,Gold Beach,42.5,Blanco
PWCC06,26,0,EX,PWCC,2006,1,5/12/06 0:00,4203.75,12440.61035,550,42.0625,124.6768392,-124.6768392,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,633,633,7943.924698,Brookings,42,Blanco
PWCC06,27,0,EX,PWCC,2006,1,5/12/06 0:00,4203.25,12436.75977,358,42.05416667,124.6126628,-124.6126628,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,633,633,6174.478844,Brookings,42,Blanco
PWCC06,28,0,EX,PWCC,2006,1,5/12/06 0:00,4202.319824,12435.11035,181,42.03866374,124.5851725,-124.5851725,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,633,633,5675.396616,Brookings,42,Blanco
PWCC06,29,0,EX,PWCC,2006,1,5/12/06 0:00,4201.879883,12433.00977,137,42.03133138,124.5501628,-124.5501628,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,632,632,4281.353622,Brookings,42,Blanco
PWCC06,30,0,EX,PWCC,2006,1,5/13/06 0:00,4204,12425.53027,90,42.06666667,124.4255046,-124.4255046,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,631,631,7501.271246,Brookings,42,Blanco
PWCC06,31,0,EX,PWCC,2006,1,5/13/06 0:00,4133.439941,12421.82031,93,41.55733236,124.3636719,-124.3636719,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,622,622,6381.574778,Flint Rock Head,41.5,Mendocino
PWCC06,32,0,EX,PWCC,2006,1,5/14/06 0:00,4131.450195,12427.08984,135,41.52416992,124.4514974,-124.4514974,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,623,623,3586.627753,Flint Rock Head,41.5,Mendocino
PWCC06,33,0,EX,PWCC,2006,1,5/14/06 0:00,4130.049805,12429.16016,190,41.50083008,124.4860026,-124.4860026,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,623,623,510.1757375,Flint Rock Head,41.5,Mendocino
PWCC06,34,0,EX,PWCC,2006,1,5/14/06 0:00,4128.950195,12431.29004,371,41.48250326,124.5215007,-124.5215007,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,623,623,3975.72832,Flint Rock Head,41.5,Mendocino
PWCC06,35,0,EX,PWCC,2006,1,5/14/06 0:00,4129.149902,12432.41992,583,41.48583171,124.540332,-124.540332,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,623,623,5283.274537,Flint Rock Head,41.5,Mendocino
PWCC06,36,0,EX,PWCC,2006,1,5/14/06 0:00,4105.870117,12427.12988,598,41.09783529,124.4521647,-124.4521647,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,613,613,11315.24441,Trinidad Head,41,Mendocino
PWCC06,37,0,EX,PWCC,2006,1,5/14/06 0:00,4102.850098,12425.21973,384,41.04750163,124.4203288,-124.4203288,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,612,612,6270.077415,Trinidad Head,41,Mendocino
PWCC06,38,0,EX,PWCC,2006,1,5/14/06 0:00,4100.060059,12423,199,41.00100098,124.3833333,-124.3833333,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,612,612,301.7991956,Trinidad Head,41,Mendocino
PWCC06,39,0,EX,PWCC,2006,1,5/14/06 0:00,4058.449951,12421.01953,134,40.97416585,124.3503255,-124.3503255,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,612,612,3803.241747,Trinidad Head,41,Mendocino
PWCC06,40,0,EX,PWCC,2006,1,5/15/06 0:00,4056.649902,12418.71973,93,40.94416504,124.3119954,-124.3119954,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,611,611,7135.517892,Trinidad Head,41,Mendocino
PWCC06,41,0,EX,PWCC,2006,1,5/15/06 0:00,4036.949951,12426.20996,49,40.61583252,124.4368327,-124.4368327,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6001,601,9990,6370.025611,NA,40.59733726,Mendocino
PWCC06,42,0,EX,PWCC,2006,1,5/16/06 0:00,4036.409912,12427.62012,104,40.60683187,124.4603353,-124.4603353,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,601,9990,4176.100723,NA,40.59733726,Mendocino
PWCC06,43,0,EX,PWCC,2006,1,5/16/06 0:00,4034.100098,12433.87988,132,40.56833496,124.5646647,-124.5646647,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,601,9990,5773.306388,NA,40.59733726,Mendocino
PWCC06,44,0,EX,PWCC,2006,1,5/16/06 0:00,4031.100098,12438.33008,187,40.51833496,124.6388346,-124.6388346,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,602,602,2587.19698,False Cape,40.5,Mendocino
PWCC06,45,0,EX,PWCC,2006,1,5/16/06 0:00,4027.820068,12437.58984,419,40.46366781,124.6264974,-124.6264974,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,602,602,4071.982946,False Cape,40.5,Mendocino
PWCC06,46,0,EX,PWCC,2006,1,5/16/06 0:00,4026.360107,12437.87988,563,40.43933512,124.6313314,-124.6313314,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,602,602,6804.850442,False Cape,40.5,Mendocino
PWCC06,48,0,EX,PWCC,2006,1,5/16/06 0:00,4001.439941,12414.04004,596,40.02399902,124.2340007,-124.2340007,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,592,592,3361.915765,Shelter Cove,40,Navarro
PWCC06,49,0,EX,PWCC,2006,1,5/16/06 0:00,3958.419922,12413.46973,379,39.97366536,124.2244954,-124.2244954,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,592,592,3176.421829,Shelter Cove,40,Navarro
PWCC06,50,0,EX,PWCC,2006,1,5/16/06 0:00,3958.169922,12411.7002,196,39.9694987,124.1950033,-124.1950033,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,592,592,3622.151158,Shelter Cove,40,Navarro
PWCC06,51,0,EX,PWCC,2006,1,5/16/06 0:00,3958.189941,12409.90039,137,39.96983236,124.1650065,-124.1650065,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,592,592,5097.590671,Shelter Cove,40,Navarro
PWCC06,52,0,EX,PWCC,2006,1,5/17/06 0:00,3958.040039,12407.82031,91,39.96733398,124.1303385,-124.1303385,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,591,591,4458.342144,Shelter Cove,40,Navarro
PWCC06,53,0,EX,PWCC,2006,1,5/17/06 0:00,3956.949951,12405.21973,46,39.94916585,124.0869954,-124.0869954,39,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,591,591,5755.246002,Shelter Cove,40,Navarro
